AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Winston-Salem, NC",Civil engineering technicians,,110,5.1,0.554,20.58,42810,2.2,15.03,17.36,20.10,23.88,27.35,31270,36100,41800,49680,56890,,,
"Winston-Salem, NC",Electrical and electronic engineering technicians,,110,11.8,0.552,25.96,54000,2.3,19.80,21.87,25.26,29.62,34.55,41190,45480,52540,61610,71870,,,
"Winston-Salem, NC",Industrial engineering technicians,,180,6.5,0.854,19.81,41210,3.3,14.07,16.46,19.38,22.73,26.13,29260,34230,40300,47270,54350,,,
"Winston-Salem, NC",Surveying and mapping technicians,,130,9.3,0.632,16.89,35130,5.7,11.27,13.41,16.27,19.84,23.51,23440,27890,33850,41270,48900,,,
"Winston-Salem, NC","Life, physical, and social science occupations",major,1440,5.0,7.016,26.57,55270,3.7,15.00,18.62,24.12,31.84,41.23,31190,38730,50170,66230,85750,,,
"Winston-Salem, NC","Biological scientists, all other",,50,14.4,0.250,28.35,58960,2.3,16.04,18.16,26.36,38.24,43.96,33350,37770,54830,79540,91440,,,
"Winston-Salem, NC","Medical scientists, except epidemiologists",,210,5.2,1.026,27.37,56940,2.6,16.33,19.75,26.02,33.36,40.12,33970,41090,54120,69380,83440,,,
"Winston-Salem, NC",Chemists,,40,3.1,0.201,37.44,77880,4.1,22.97,27.32,38.09,45.85,53.82,47780,56830,79230,95360,111950,,,
"Winston-Salem, NC","Environmental scientists and specialists, including health",,120,7.3,0.605,25.07,52140,1.5,18.55,20.62,24.27,29.22,33.42,38580,42880,50490,60780,69510,,,
"Winston-Salem, NC",Market research analysts,,340,9.9,1.645,28.71,59720,5.0,16.75,20.48,27.03,34.01,46.77,34840,42600,56210,70750,97290,,,
"Winston-Salem, NC","Clinical, counseling, and school psychologists",,130,21.6,0.619,31.45,65420,5.6,20.94,23.34,28.23,35.24,48.66,43550,48540,58710,73290,101220,,,
"Winston-Salem, NC",Community and social services occupations,major,2740,6.8,13.359,18.29,38040,2.7,11.35,13.77,17.59,22.16,27.08,23600,28640,36580,46090,56330,,,
"Winston-Salem, NC",Substance abuse and behavioral disorder counselors,,40,0.0,0.190,19.83,41250,2.3,15.02,16.47,19.10,22.27,26.88,31240,34250,39730,46330,55900,,,
"Winston-Salem, NC","Educational, vocational, and school counselors",,330,18.8,1.596,22.97,47780,1.5,17.13,19.97,23.10,26.18,28.75,35630,41540,48050,54460,59810,,,
"Winston-Salem, NC",Mental health counselors,,70,10.6,0.360,25.31,52640,3.1,19.36,21.57,25.42,28.77,32.13,40270,44860,52870,59850,66840,,,
"Winston-Salem, NC",Rehabilitation counselors,,220,27.2,1.087,15.37,31960,6.3,8.98,12.20,14.84,17.55,22.50,18680,25380,30860,36510,46810,,,
"Winston-Salem, NC","Child, family, and school social workers",,360,10.4,1.772,19.37,40290,2.5,13.48,15.81,18.94,22.73,25.85,28040,32890,39400,47290,53770,,,
"Winston-Salem, NC",Medical and public health social workers,,260,24.2,1.256,21.44,44590,1.7,15.67,18.38,20.58,25.18,28.77,32590,38230,42810,52380,59840,,,
"Winston-Salem, NC",Mental health and substance abuse social workers,,170,25.4,0.804,21.21,44120,3.9,15.88,17.91,20.54,24.84,27.90,33030,37250,42720,51660,58030,,,
"Winston-Salem, NC","Social workers, all other",,90,37.1,0.451,20.04,41680,3.0,14.86,17.01,19.03,22.68,28.02,30910,35380,39570,47180,58290,,,
"Winston-Salem, NC",Health educators,,150,19.5,0.731,17.70,36820,10.7,8.71,11.20,15.19,22.71,31.30,18110,23290,31600,47240,65100,,,
"Winston-Salem, NC",Probation officers and correctional treatment specialists,,120,0.0,0.592,18.16,37760,2.9,15.10,16.14,17.82,20.23,22.13,31400,33560,37070,42090,46030,,,
"Winston-Salem, NC",Social and human service assistants,,750,15.7,3.669,13.33,27720,2.4,10.46,11.44,12.92,15.26,17.25,21750,23790,26870,31740,35880,,,
"Winston-Salem, NC","Community and social service specialists, all other",,120,9.9,0.594,19.31,40170,3.0,14.14,16.39,18.56,21.81,26.06,29410,34080,38610,45370,54210,,,
"Winston-Salem, NC",Legal occupations,major,1590,11.7,7.741,36.88,76720,4.8,15.03,18.27,24.65,46.92,75.16,31260,37990,51280,97600,156330,,,
"Winston-Salem, NC",Lawyers,,640,14.9,3.124,59.95,124690,6.5,27.32,38.15,50.61,74.67,#,56830,79350,105270,155320,#,,,
"Winston-Salem, NC",Paralegals and legal assistants,,800,14.4,3.878,19.87,41320,3.1,13.86,15.84,18.70,22.86,28.31,28830,32940,38900,47550,58890,,,
"Winston-Salem, NC",Court reporters,,30,34.3,0.160,21.79,45330,4.1,19.00,19.90,21.33,22.73,26.22,39520,41390,44360,47290,54540,,,
"Winston-Salem, NC","Education, training, and library occupations",major,13750,9.5,67.001,24.06,50040,12.9,9.61,13.23,19.61,25.91,40.21,19980,27510,40780,53900,83640,,,
"Winston-Salem, NC","Business teachers, postsecondary",,140,15.7,0.681,*,129520,14.8,*,*,*,*,*,49300,62540,104000,#,#,True,,
"Winston-Salem, NC","Computer science teachers, postsecondary",,**,**,**,*,80490,2.4,*,*,*,*,*,42910,50830,72280,106100,138170,True,,
"Winston-Salem, NC","Mathematical science teachers, postsecondary",,90,33.3,0.431,*,71230,3.2,*,*,*,*,*,38560,46840,57960,82610,126950,True,,
"Winston-Salem, NC","Biological science teachers, postsecondary",,70,17.0,0.324,*,92400,5.8,*,*,*,*,*,44620,53530,69030,121070,#,True,,
"Winston-Salem, NC","Chemistry teachers, postsecondary",,60,12.2,0.271,*,79380,2.2,*,*,*,*,*,49890,57530,67440,100050,131880,True,,
"Winston-Salem, NC","Psychology teachers, postsecondary",,50,17.8,0.249,*,*,*,*,*,*,*,*,*,*,*,*,*,True,,
"Winston-Salem, NC","Social sciences teachers, postsecondary, all other",,60,1.3,0.282,*,66690,3.0,*,*,*,*,*,53310,57400,64860,75720,83070,True,,
"Winston-Salem, NC","Nursing instructors and teachers, postsecondary",,90,34.9,0.453,*,64860,4.0,*,*,*,*,*,39040,50420,63490,77060,96470,True,,
"Winston-Salem, NC","Education teachers, postsecondary",,50,10.3,0.251,*,80230,2.3,*,*,*,*,*,50890,60520,75740,97140,124170,True,,
"Winston-Salem, NC","Art, drama, and music teachers, postsecondary",,290,0.8,1.416,*,67950,2.6,*,*,*,*,*,46280,54470,61090,69900,104390,True,,
"Winston-Salem, NC","Communications teachers, postsecondary",,30,0.0,0.163,*,*,*,*,*,*,*,*,*,*,*,*,*,True,,
"Winston-Salem, NC","English language and literature teachers, postsecondary",,100,41.3,0.482,*,78000,3.5,*,*,*,*,*,46510,55640,65290,92070,130790,True,,
"Winston-Salem, NC","History teachers, postsecondary",,80,10.3,0.393,*,66490,3.8,*,*,*,*,*,39700,45580,52640,68710,123960,True,,
"Winston-Salem, NC","Recreation and fitness studies teachers, postsecondary",,80,21.8,0.372,*,76680,3.9,*,*,*,*,*,46130,53080,64220,83380,120900,True,,
"Winston-Salem, NC","Vocational education teachers, postsecondary",,**,**,**,23.36,48590,2.9,14.88,19.02,23.37,26.66,31.40,30950,39560,48620,55460,65300,,,
"Winston-Salem, NC","Preschool teachers, except special education",,530,16.0,2.603,10.89,22650,3.6,8.06,8.95,10.28,12.11,14.41,16770,18620,21380,25180,29970,,,
"Winston-Salem, NC","Kindergarten teachers, except special education",,160,19.8,0.800,*,41110,2.8,*,*,*,*,*,28450,33780,40410,47640,56260,True,,
"Winston-Salem, NC","Elementary school teachers, except special education",,1750,27.8,8.527,*,41980,1.4,*,*,*,*,*,30900,35060,41150,48570,55560,True,,
"Winston-Salem, NC","Middle school teachers, except special and vocational education",,650,36.2,3.168,*,43770,2.4,*,*,*,*,*,31380,35850,42180,50560,59910,True,,
"Winston-Salem, NC","Vocational education teachers, middle school",,**,**,**,*,41580,6.3,*,*,*,*,*,29420,33110,42670,49700,53720,True,,
"Winston-Salem, NC","Secondary school teachers, except special and vocational education",,2040,31.6,9.958,*,43450,1.5,*,*,*,*,*,31860,36010,42580,50340,57800,True,,
"Winston-Salem, NC","Vocational education teachers, secondary school",,560,35.3,2.725,*,45820,1.9,*,*,*,*,*,32700,38440,45450,52990,60310,True,,
"Winston-Salem, NC","Special education teachers, preschool, kindergarten, and elementary school",,380,23.6,1.846,*,42600,3.1,*,*,*,*,*,31420,35730,41230,49220,55920,True,,
"Winston-Salem, NC","Special education teachers, middle school",,120,35.4,0.594,*,39960,3.7,*,*,*,*,*,29220,33270,38690,45960,52910,True,,
"Winston-Salem, NC","Special education teachers, secondary school",,330,29.7,1.623,*,42390,3.0,*,*,*,*,*,30970,35610,42320,50170,57050,True,,
"Winston-Salem, NC",Self-enrichment education teachers,,180,24.4,0.884,16.89,35130,6.9,9.22,12.80,14.93,19.16,28.08,19180,26630,31050,39850,58410,,,
"Winston-Salem, NC","Teachers and instructors, all other",,1010,37.1,4.909,*,24410,5.8,*,*,*,*,*,18350,20040,22120,25580,33300,True,,
"Winston-Salem, NC",Librarians,,300,8.5,1.440,23.41,48700,2.5,15.86,19.71,23.31,26.70,31.22,32980,40990,48480,55540,64940,,,
"Winston-Salem, NC",Library technicians,,180,25.8,0.890,14.20,29530,3.8,9.42,11.79,14.14,16.09,19.38,19600,24530,29410,33470,40320,,,
"Winston-Salem, NC",Instructional coordinators,,110,16.9,0.531,24.28,50500,7.6,9.94,18.25,24.62,30.60,36.89,20680,37960,51200,63650,76730,,,
"Winston-Salem, NC",Teacher assistants,,1980,15.7,9.647,*,21590,2.2,*,*,*,*,*,16540,18220,20660,23870,27840,True,,
"Winston-Salem, NC","Education, training, and library workers, all other",,170,38.8,0.830,19.76,41100,3.9,11.70,14.87,18.48,22.83,28.39,24330,30930,38430,47500,59050,,,
"Winston-Salem, NC","Arts, design, entertainment, sports, and media occupations",major,1940,6.4,9.467,21.73,45190,3.3,9.81,13.57,18.33,25.59,36.97,20410,28220,38130,53230,76900,,,
"Winston-Salem, NC",Art directors,,60,19.6,0.274,51.08,106250,7.3,24.18,33.29,46.96,60.70,#,50290,69250,97680,126250,#,,,
"Winston-Salem, NC",Multi-media artists and animators,,40,16.9,0.190,24.88,51740,11.3,10.88,14.80,20.54,34.11,46.83,22620,30780,42730,70960,97400,,,
"Winston-Salem, NC",Floral designers,,70,30.9,0.324,11.68,24300,4.4,7.67,8.99,11.58,14.18,16.29,15940,18700,24090,29480,33890,,,
"Winston-Salem, NC",Graphic designers,,310,11.1,1.521,21.20,44100,3.5,12.86,16.08,19.87,25.25,31.72,26740,33440,41330,52520,65970,,,
"Winston-Salem, NC",Interior designers,,160,46.7,0.796,21.35,44400,4.5,12.74,16.54,20.74,25.57,32.74,26500,34400,43140,53190,68100,,,
"Winston-Salem, NC",Producers and directors,,70,12.3,0.357,22.26,46300,5.5,9.01,13.85,19.06,27.48,40.44,18740,28800,39640,57170,84120,,,
"Winston-Salem, NC",Coaches and scouts,,220,16.4,1.067,*,42680,7.5,*,*,*,*,*,16550,20470,31010,43220,84140,True,,
"Winston-Salem, NC",Reporters and correspondents,,40,11.4,0.194,22.20,46170,7.6,13.34,18.16,22.03,26.75,31.53,27760,37770,45810,55640,65580,,,
"Winston-Salem, NC",Public relations specialists,,250,8.5,1.208,27.39,56970,6.1,13.98,17.59,23.58,33.07,41.99,29070,36590,49060,68790,87330,,,
"Winston-Salem, NC",Editors,,60,13.3,0.301,24.42,50800,3.7,15.04,16.87,20.74,30.59,38.36,31280,35090,43150,63620,79780,,,
"Winston-Salem, NC",Writers and authors,,60,39.3,0.284,28.72,59740,4.3,17.92,20.03,23.02,30.39,47.56,37270,41670,47890,63210,98920,,,
"Winston-Salem, NC",Interpreters and translators,,50,31.5,0.251,16.10,33480,26.7,10.60,11.59,12.85,16.73,32.34,22050,24110,26720,34800,67270,,,
"Winston-Salem, NC",Audio and video equipment technicians,,40,0.0,0.213,14.18,29490,1.7,7.69,8.94,12.59,18.11,24.60,16000,18590,26180,37660,51160,,,
"Winston-Salem, NC",Broadcast technicians,,**,**,**,12.01,24970,9.0,7.79,8.57,9.86,15.10,17.63,16200,17820,20520,31400,36660,,,
"Winston-Salem, NC",Photographers,,90,9.6,0.425,18.63,38750,8.5,9.84,13.79,18.16,23.65,28.16,20470,28680,37780,49190,58580,,,
"Winston-Salem, NC",Healthcare practitioner and technical occupations,major,17520,4.5,85.394,32.96,68560,4.8,15.31,20.54,26.71,34.81,55.73,31840,42730,55550,72400,115910,,,
"Winston-Salem, NC","Dentists, general",,130,20.8,0.620,84.48,175720,10.2,53.09,61.33,75.36,#,#,110430,127560,156750,#,#,,,
"Winston-Salem, NC",Dietitians and nutritionists,,90,7.0,0.459,24.10,50120,1.7,18.36,20.32,24.07,27.49,30.88,38190,42270,50080,57180,64220,,,
"Winston-Salem, NC",Optometrists,,30,34.5,0.146,47.09,97950,13.6,29.14,31.64,45.55,63.74,70.81,60620,65810,94740,132580,147290,,,
"Winston-Salem, NC",Pharmacists,,550,7.7,2.670,53.87,112060,2.0,45.43,48.95,54.47,61.05,66.12,94500,101810,113290,126990,137540,,,
"Winston-Salem, NC",Family and general practitioners,,240,19.7,1.163,91.74,190810,11.8,57.24,65.64,#,#,#,119050,136540,#,#,#,,,
"Winston-Salem, NC","Internists, general",,210,12.0,1.035,102.24,212660,15.0,70.37,#,#,#,#,146380,#,#,#,#,,,
"Winston-Salem, NC",Obstetricians and gynecologists,,**,**,**,117.40,244200,18.9,#,#,#,#,#,#,#,#,#,#,,,
"Winston-Salem, NC","Pediatricians, general",,80,11.5,0.400,103.20,214650,18.0,65.41,#,#,#,#,136050,#,#,#,#,,,
"Winston-Salem, NC",Psychiatrists,,**,**,**,63.54,132150,15.4,52.38,54.75,58.69,62.64,#,108950,113870,122080,130280,#,,,
"Winston-Salem, NC",Surgeons,,150,42.1,0.729,#,#,*,#,#,#,#,#,#,#,#,#,#,,,
"Winston-Salem, NC","Physicians and surgeons, all other",,570,24.6,2.776,96.98,201710,12.8,54.20,76.81,#,#,#,112730,159760,#,#,#,,,
"Winston-Salem, NC",Physician assistants,,320,10.9,1.553,39.94,83080,1.4,33.44,36.58,40.40,44.00,48.32,69550,76080,84040,91520,100500,,,
"Winston-Salem, NC",Registered nurses,,7790,5.2,37.946,28.42,59100,1.9,20.70,23.50,27.69,32.78,37.17,43070,48880,57600,68190,77320,,,
"Winston-Salem, NC",Occupational therapists,,260,46.7,1.256,30.97,64430,5.7,21.42,23.88,30.41,37.41,42.15,44540,49680,63250,77810,87670,,,
"Winston-Salem, NC",Physical therapists,,350,34.5,1.708,36.22,75330,1.9,28.77,31.91,36.55,40.99,44.84,59850,66380,76010,85250,93270,,,
"Winston-Salem, NC",Respiratory therapists,,350,2.5,1.720,24.74,51460,1.7,19.75,21.74,24.66,27.60,30.80,41070,45220,51300,57410,64060,,,
"Winston-Salem, NC",Speech-language pathologists,,200,17.2,0.994,28.76,59830,3.6,21.78,23.56,26.31,33.23,39.88,45310,49000,54720,69130,82940,,,
"Winston-Salem, NC",Veterinarians,,**,**,**,46.34,96390,21.4,17.75,20.41,35.92,58.12,#,36930,42460,74700,120880,#,,,
"Winston-Salem, NC",Medical and clinical laboratory technologists,,160,7.0,0.802,25.72,53490,1.4,19.70,22.91,25.89,28.94,32.24,40970,47650,53850,60200,67050,,,
"Winston-Salem, NC",Medical and clinical laboratory technicians,,560,3.3,2.749,19.67,40910,2.1,13.68,16.09,19.62,23.62,26.52,28460,33460,40820,49130,55160,,,
"Winston-Salem, NC",Dental hygienists,,350,6.2,1.719,32.26,67100,4.0,25.94,28.36,32.54,36.88,39.78,53960,58990,67670,76700,82750,,,
"Winston-Salem, NC",Cardiovascular technologists and technicians,,130,5.7,0.633,27.30,56790,2.8,17.05,22.61,28.74,32.88,35.39,35470,47030,59780,68380,73620,,,
"Winston-Salem, NC",Diagnostic medical sonographers,,170,3.3,0.810,28.81,59930,1.4,21.64,24.77,28.49,33.11,36.96,45010,51520,59250,68880,76890,,,
"Winston-Salem, NC",Nuclear medicine technologists,,40,0.0,0.184,30.74,63940,1.9,24.80,27.68,31.09,34.12,35.95,51570,57580,64670,70970,74770,,,
"Winston-Salem, NC",Radiologic technologists and technicians,,660,5.8,3.202,26.10,54280,2.0,18.25,21.74,26.49,31.07,34.26,37960,45220,55090,64620,71270,,,
"Winston-Salem, NC",Emergency medical technicians and paramedics,,490,21.0,2.377,13.87,28860,4.1,9.72,10.80,13.44,16.71,19.05,20220,22450,27960,34750,39630,,,
"Winston-Salem, NC",Pharmacy technicians,,740,8.1,3.594,12.98,27000,3.0,8.72,10.27,12.57,15.45,17.96,18140,21370,26140,32140,37370,,,
"Winston-Salem, NC",Surgical technologists,,160,3.3,0.792,18.23,37910,2.0,14.77,16.09,18.56,20.70,22.01,30720,33470,38600,43050,45780,,,
"Winston-Salem, NC",Veterinary technologists and technicians,,**,**,**,13.03,27100,7.5,10.65,11.42,12.62,14.45,15.76,22150,23760,26240,30060,32790,,,
"Winston-Salem, NC",Licensed practical and licensed vocational nurses,,1140,12.1,5.576,18.47,38430,1.4,14.46,16.40,18.43,20.56,22.88,30080,34100,38330,42760,47590,,,
"Winston-Salem, NC",Medical records and health information technicians,,450,7.1,2.203,14.39,29930,2.0,9.83,11.24,13.66,16.72,20.93,20440,23380,28400,34770,43530,,,
"Winston-Salem, NC","Opticians, dispensing",,60,36.8,0.291,19.62,40800,5.7,12.40,15.69,20.68,23.59,25.29,25780,32640,43010,49070,52600,,,
"Winston-Salem, NC",Orthotists and prosthetists,,**,**,**,26.66,55440,9.5,14.68,24.62,27.95,31.10,35.94,30540,51210,58140,64690,74750,,,
"Winston-Salem, NC","Health technologists and technicians, all other",,170,18.8,0.846,19.62,40800,3.6,12.80,14.68,17.29,22.04,33.98,26630,30540,35950,45840,70680,,,
"Winston-Salem, NC",Occupational health and safety specialists,,70,17.5,0.345,28.11,58460,3.0,20.32,23.55,27.60,33.68,37.45,42270,48980,57410,70050,77890,,,
"Winston-Salem, NC",Occupational health and safety technicians,,30,31.7,0.163,16.93,35210,2.9,12.86,15.02,16.91,19.48,21.63,26740,31250,35170,40530,44990,,,
"Winston-Salem, NC","Healthcare practitioners and technical workers, all other",,170,8.1,0.830,20.37,42380,2.5,13.11,15.74,19.23,22.84,29.60,27260,32740,39990,47500,61570,,,
"Winston-Salem, NC",Healthcare support occupations,major,8900,5.3,43.375,11.65,24230,2.2,7.97,9.16,10.94,13.42,16.34,16580,19040,22750,27920,33980,,,
"Winston-Salem, NC",Home health aides,,4220,10.6,20.562,9.87,20520,2.9,7.43,8.37,9.51,11.08,12.54,15450,17420,19770,23040,26090,,,
"Winston-Salem, NC","Nursing aides, orderlies, and attendants",,1830,6.3,8.930,11.25,23390,1.9,8.75,9.86,11.20,12.88,14.06,18190,20500,23290,26790,29250,,,
"Winston-Salem, NC",Physical therapist assistants,,90,38.9,0.416,25.98,54030,2.3,20.75,23.53,26.37,28.81,31.58,43150,48950,54840,59920,65680,,,
"Winston-Salem, NC",Physical therapist aides,,110,21.5,0.527,12.32,25620,3.6,9.53,10.60,12.33,14.16,15.69,19830,22050,25640,29450,32630,,,
"Winston-Salem, NC",Massage therapists,,30,33.9,0.158,18.36,38190,15.2,8.13,15.90,17.82,20.27,29.50,16920,33070,37060,42160,61350,,,
"Winston-Salem, NC",Dental assistants,,500,8.0,2.441,16.39,34080,6.1,12.01,13.63,16.41,19.26,22.31,24980,28340,34140,40050,46400,,,
"Winston-Salem, NC",Medical assistants,,660,11.0,3.195,14.03,29170,1.5,10.66,12.44,13.96,15.69,17.73,22170,25880,29040,32630,36880,,,
"Winston-Salem, NC",Medical equipment preparers,,210,3.9,1.000,13.01,27060,2.0,9.99,10.95,12.75,14.70,16.92,20790,22770,26510,30570,35190,,,
"Winston-Salem, NC",Medical transcriptionists,,300,10.7,1.471,16.54,34400,4.9,11.61,13.98,16.25,18.34,21.91,24140,29090,33810,38150,45580,,,
"Winston-Salem, NC",Veterinary assistants and laboratory animal caretakers,,190,27.5,0.938,10.29,21390,4.4,7.29,8.56,10.23,11.36,14.16,15160,17800,21280,23630,29460,,,
"Winston-Salem, NC","Healthcare support workers, all other",,680,15.3,3.325,13.27,27610,2.1,9.98,11.15,13.06,15.09,17.63,20770,23200,27170,31380,36680,,,
"Winston-Salem, NC",Protective service occupations,major,3850,3.2,18.758,15.66,32580,3.5,7.98,10.04,14.64,20.02,24.93,16590,20880,30450,41650,51860,,,
"Winston-Salem, NC",First-line supervisors/managers of police and detectives,,170,2.3,0.815,29.81,62000,2.4,21.53,25.99,29.74,34.38,39.32,44780,54050,61860,71510,81780,,,
"Winston-Salem, NC",First-line supervisors/managers of fire fighting and prevention workers,,120,4.7,0.564,22.49,46770,2.8,17.11,19.07,21.89,24.74,28.69,35600,39660,45530,51450,59670,,,
"Winston-Salem, NC","First-line supervisors/managers, protective service workers, all other",,70,6.7,0.335,23.56,49010,3.1,15.94,17.85,22.92,28.13,33.41,33160,37120,47680,58510,69500,,,
"Winston-Salem, NC",Fire fighters,,530,8.9,2.576,12.96,26960,2.1,9.47,10.59,11.99,14.97,18.65,19700,22040,24930,31140,38800,,,
"Winston-Salem, NC",Detectives and criminal investigators,,100,0.7,0.497,22.34,46460,2.0,14.92,17.19,20.14,24.75,36.84,31040,35760,41900,51490,76620,,,
"Winston-Salem, NC",Police and sheriff's patrol officers,,850,2.4,4.128,19.06,39640,2.0,13.06,16.16,18.86,22.51,25.40,27170,33610,39220,46810,52830,,,
"Winston-Salem, NC",Private detectives and investigators,,60,42.8,0.308,18.58,38640,9.0,13.48,14.24,15.51,21.85,30.30,28030,29620,32260,45440,63020,,,
"Winston-Salem, NC",Security guards,,1070,8.9,5.201,12.41,25810,7.9,7.48,8.49,10.57,15.25,21.75,15560,17650,21980,31730,45250,,,
"Winston-Salem, NC","Lifeguards, ski patrol, and other recreational protective service workers",,320,7.2,1.543,8.06,16760,2.4,6.87,7.26,7.91,8.83,9.54,14290,15110,16450,18370,19850,,,
"Winston-Salem, NC","Protective service workers, all other",,110,8.3,0.552,12.54,26090,4.5,7.58,9.06,10.70,16.90,19.73,15760,18840,22250,35150,41040,,,
"Winston-Salem, NC",Food preparation and serving related occupations,major,17710,1.9,86.317,9.16,19060,1.7,6.88,7.29,8.10,9.94,12.78,14310,15160,16850,20670,26580,,,
"Winston-Salem, NC",First-line supervisors/managers of food preparation and serving workers,,1770,11.7,8.624,14.39,29930,7.1,8.46,9.42,13.73,17.93,22.32,17600,19600,28560,37300,46430,,,
"Winston-Salem, NC","Cooks, fast food",,30,35.1,0.155,9.33,19410,5.8,8.13,8.59,9.36,10.08,11.24,16910,17870,19470,20960,23370,,,
"Winston-Salem, NC","Cooks, institution and cafeteria",,420,18.6,2.046,10.72,22310,5.0,7.45,8.50,10.46,12.78,14.52,15490,17680,21770,26590,30200,,,
"Winston-Salem, NC","Cooks, restaurant",,1170,23.6,5.692,10.34,21510,7.6,7.10,7.89,9.27,12.25,14.48,14760,16400,19280,25480,30120,,,
"Winston-Salem, NC","Cooks, short order",,**,**,**,8.68,18060,4.4,6.99,7.54,8.66,9.59,10.66,14530,15690,18010,19960,22180,,,
"Winston-Salem, NC",Food preparation workers,,1740,16.5,8.464,9.19,19110,2.1,7.04,7.72,8.90,10.43,11.96,14640,16050,18500,21700,24870,,,
"Winston-Salem, NC",Bartenders,,310,35.2,1.519,8.65,17980,5.0,6.81,7.11,7.59,9.13,13.22,14170,14780,15790,18990,27500,,,
"Winston-Salem, NC","Combined food preparation and serving workers, including fast food",,5510,10.8,26.874,8.08,16810,2.5,6.81,7.11,7.62,8.76,10.64,14170,14800,15850,18220,22120,,,
"Winston-Salem, NC","Counter attendants, cafeteria, food concession, and coffee shop",,310,33.3,1.511,8.25,17160,4.4,6.87,7.28,7.99,9.05,10.56,14290,15130,16620,18820,21970,,,
"Winston-Salem, NC",Waiters and waitresses,,4470,7.3,21.770,8.25,17170,3.2,6.82,7.12,7.62,8.87,11.24,14180,14810,15860,18440,23390,,,
"Winston-Salem, NC","Food servers, nonrestaurant",,130,38.7,0.647,9.06,18850,3.4,7.27,8.12,8.93,9.97,11.37,15120,16880,18580,20730,23650,,,
"Winston-Salem, NC",Dining room and cafeteria attendants and bartender helpers,,280,35.0,1.368,8.01,16660,4.3,6.83,7.16,7.72,8.79,9.59,14210,14900,16050,18290,19960,,,
"Winston-Salem, NC",Dishwashers,,500,18.8,2.425,8.61,17920,3.6,6.93,7.42,8.45,9.63,11.04,14420,15430,17570,20020,22960,,,
"Winston-Salem, NC","Hosts and hostesses, restaurant, lounge, and coffee shop",,740,25.2,3.583,8.29,17240,3.7,6.90,7.36,8.09,9.06,10.20,14350,15310,16830,18850,21210,,,
"Winston-Salem, NC",Building and grounds cleaning and maintenance occupations,major,6930,9.9,33.771,10.08,20960,2.6,7.07,7.77,9.12,11.29,14.68,14710,16160,18960,23490,30530,,,
"Winston-Salem, NC",First-line supervisors/managers of housekeeping and janitorial workers,,310,10.6,1.511,14.08,29290,3.2,9.35,10.45,12.49,16.58,21.63,19450,21730,25990,34480,44980,,,
"Winston-Salem, NC","First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",,120,21.5,0.586,19.99,41570,3.7,13.59,16.71,19.47,23.00,27.84,28270,34770,40500,47850,57900,,,
"Winston-Salem, NC","Janitors and cleaners, except maids and housekeeping cleaners",,4010,16.3,19.536,9.45,19650,3.6,7.00,7.59,8.70,10.65,12.61,14560,15780,18110,22150,26220,,,
"Winston-Salem, NC",Maids and housekeeping cleaners,,1190,5.8,5.796,8.68,18050,2.5,6.92,7.40,8.36,9.65,11.14,14390,15390,17400,20070,23170,,,
"Winston-Salem, NC",Pest control workers,,110,28.6,0.518,12.22,25430,14.0,7.78,8.80,11.86,14.42,18.65,16190,18300,24680,29990,38780,,,
"Winston-Salem, NC",Landscaping and groundskeeping workers,,1150,10.0,5.616,11.24,23380,2.6,8.00,9.07,10.68,12.64,16.23,16650,18870,22210,26290,33760,,,
"Winston-Salem, NC",Tree trimmers and pruners,,**,**,**,16.29,33880,4.6,14.83,15.41,16.41,17.46,18.09,30840,32050,34130,36320,37630,,,
"Winston-Salem, NC",Personal care and service occupations,major,4310,7.5,21.019,10.60,22040,2.7,7.20,8.03,9.25,11.79,16.08,14980,16700,19230,24530,33460,,,
"Winston-Salem, NC",First-line supervisors/managers of personal service workers,,200,16.0,0.991,14.61,30380,3.9,9.75,11.36,13.59,17.56,21.66,20270,23630,28260,36530,45050,,,
"Winston-Salem, NC",Nonfarm animal caretakers,,210,11.5,1.044,10.32,21460,3.2,7.24,8.11,9.37,12.45,14.74,15050,16860,19490,25890,30650,,,
"Winston-Salem, NC",Amusement and recreation attendants,,480,15.3,2.361,8.12,16890,2.6,6.86,7.23,7.88,8.91,9.78,14270,15040,16390,18540,20330,,,
"Winston-Salem, NC",Funeral attendants,,100,45.6,0.466,11.68,24290,3.1,8.12,9.51,10.81,13.64,16.70,16890,19780,22480,28380,34740,,,
"Winston-Salem, NC","Hairdressers, hairstylists, and cosmetologists",,500,10.1,2.429,12.28,25540,13.6,7.07,7.78,9.05,14.91,22.61,14700,16190,18830,31010,47020,,,
"Winston-Salem, NC",Skin care specialists,,**,**,**,13.10,27250,13.7,7.13,8.07,11.17,16.27,19.24,14840,16780,23240,33840,40020,,,
"Winston-Salem, NC",Tour guides and escorts,,100,24.6,0.478,8.40,17480,6.1,6.96,7.57,8.38,9.06,9.81,14470,15740,17430,18850,20400,,,
