PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6052,"Tailors, Dressmakers, and Custom Sewers",,2590,20.3,0.32,1.55,16.26,33820,5.5,10.11,11.98,14.08,20.39,25.16,21030,24910,29290,42400,52340,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,,550,32.2,0.068,0.681,12.84,26710,8.8,8.43,9.51,12.03,14.14,20.38,17530,19770,25020,29420,42390,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",,920,14.7,0.114,0.966,13.85,28800,4.6,8.47,10.19,13,17.58,20.74,17620,21200,27030,36570,43150,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",,470,27.7,0.057,0.342,10.46,21770,3.4,7.68,8.32,9.44,12.21,14.39,15970,17300,19640,25390,29930,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",,60,39.2,0.007,0.032,12.86,26750,9.9,8.38,10,13.03,15.44,17.41,17440,20810,27110,32120,36210,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",,50,42.9,0.006,0.052,16.15,33590,4.8,10.68,13.3,15.54,19.32,22.88,22200,27660,32320,40180,47600,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6092,Fabric and Apparel Patternmakers,,1200,20.9,0.148,3.105,29.89,62170,6.2,13.31,20.45,31.15,39.64,43.95,27680,42530,64790,82440,91410,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6093,Upholsterers,,1210,12.5,0.15,0.631,16.68,34700,4,9.79,12.59,16.35,19.95,25.04,20370,26190,34000,41500,52080,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",,780,34.1,0.096,0.917,12.41,25810,6.4,7.58,8.1,9.18,13.91,24.58,15770,16860,19090,28930,51130,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-7011,Cabinetmakers and Bench Carpenters,,3050,10.6,0.376,0.568,18.16,37780,3,10.92,13.3,16.82,22.62,28.37,22700,27660,34980,47050,59010,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-7021,Furniture Finishers,,630,21.9,0.078,0.644,15.57,32390,6,9.2,11.41,14.49,19.17,24,19150,23740,30130,39880,49920,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-7031,"Model Makers, Wood",,30,37.5,0.004,0.306,19.4,40350,16.9,8.73,9.98,15.73,29.52,35.35,18160,20750,32710,61400,73530,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",,260,16,0.033,0.113,15.8,32870,6.2,8.27,10.29,16,19.63,24.63,17210,21400,33280,40830,51240,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",,1010,14.1,0.125,0.26,14.3,29740,4,8.69,10.27,12.76,17.37,22.55,18070,21370,26540,36130,46900,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-7099,"Woodworkers, All Other",,150,28.9,0.019,0.28,15.35,31930,6.7,8.75,10.8,13.36,21.08,23.93,18190,22460,27780,43840,49780,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8012,Power Distributors and Dispatchers,,170,26.5,0.022,0.277,36.47,75850,4,26.71,31.44,36.58,42.31,47.23,55550,65400,76090,88000,98240,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8013,Power Plant Operators,,1580,10,0.195,0.621,32.74,68090,2,19.9,25.11,33.2,39.95,44.25,41380,52230,69050,83090,92040,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8021,Stationary Engineers and Boiler Operators,,3710,4.7,0.458,1.626,31.16,64810,1.9,20.05,23.54,29.62,36.57,48.49,41710,48960,61610,76050,100850,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8031,Water and Wastewater Treatment Plant and System Operators,,3740,6,0.462,0.542,25.5,53050,1.4,16.87,21.31,25.63,29.3,34.76,35080,44330,53320,60950,72300,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8091,Chemical Plant and System Operators,,800,21.8,0.099,0.292,25.49,53030,3.4,18.03,21.62,25.24,30.04,34.41,37510,44980,52500,62480,71570,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8092,Gas Plant Operators,,260,16.1,0.032,0.302,33.39,69450,1.8,25.5,30.06,34.06,37.7,40.93,53030,62520,70840,78410,85130,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",,670,17.8,0.082,0.243,28.11,58470,3.4,22.02,25.31,28.19,31.22,34.97,45790,52650,58640,64930,72740,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-8099,"Plant and System Operators, All Other",,180,17.6,0.022,0.257,27.4,57000,2.8,16.34,24.37,29.31,31.44,34.94,34000,50700,60960,65400,72680,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9011,Chemical Equipment Operators and Tenders,,3150,9.5,0.389,1.069,20.49,42620,2.5,12.84,15.96,19.88,25.17,29.26,26700,33190,41340,52340,60860,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",,1160,14.3,0.143,0.478,16.62,34560,4.4,9.3,10.75,15.66,22.14,26.46,19350,22360,32580,46050,55030,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",,1060,14.8,0.131,0.502,16.86,35070,3.9,9.66,12.11,15.99,21.31,25.81,20090,25200,33260,44320,53680,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9022,"Grinding and Polishing Workers, Hand",,720,21.9,0.089,0.413,13.83,28760,6.2,8.08,9.25,13.03,17.48,21.71,16800,19250,27100,36370,45150,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",,7640,5.2,0.943,0.968,15.78,32820,2,8.87,11.11,15.05,19.76,24.36,18440,23100,31310,41100,50670,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9031,"Cutters and Trimmers, Hand",,730,19.4,0.091,0.664,13.97,29060,3.8,8.28,9.77,13.45,17.24,20.66,17210,20320,27980,35860,42970,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",,2290,17.3,0.283,0.586,15.29,31800,3.3,9.37,11.23,14.83,18.44,23.09,19490,23360,30850,38360,48030,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",,1650,9.5,0.204,0.398,14.08,29280,3.4,8.43,10.27,13.47,17.32,21.31,17540,21370,28010,36030,44320,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",,170,21.8,0.021,0.145,16.05,33390,3,10.48,12.35,16.11,19.12,22.13,21800,25690,33510,39780,46040,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",,15120,3.4,1.866,0.577,17.86,37150,1.2,9.4,12.23,16.56,21.88,28.54,19560,25430,34440,45510,59370,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9071,Jewelers and Precious Stone and Metal Workers,,3920,10.1,0.484,2.86,21.38,44470,3.8,10.82,15.34,20.94,27.57,31.83,22500,31910,43550,57340,66200,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9081,Dental Laboratory Technicians,,1990,9.3,0.246,0.815,20.25,42120,3,12.48,15.17,18.89,24.3,31.08,25960,31550,39290,50530,64650,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9082,Medical Appliance Technicians,,600,23.7,0.074,0.706,17.66,36740,4.3,11.12,12.9,16.2,21.63,27.58,23120,26820,33700,44990,57370,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9083,Ophthalmic Laboratory Technicians,,1330,16.8,0.164,0.748,15.48,32200,3.3,9.19,12.01,14.68,17.92,23.73,19110,24980,30530,37280,49360,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9111,Packaging and Filling Machine Operators and Tenders,,16670,5,2.057,0.764,12.38,25750,2,7.8,8.63,10.73,14.77,20.55,16230,17950,22320,30720,42750,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",,2010,12.8,0.248,0.405,14.59,30350,2.8,8.74,10.51,13.41,17.6,22.9,18170,21860,27900,36610,47640,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9122,"Painters, Transportation Equipment",,1300,17.8,0.161,0.473,18.71,38930,3.8,12.03,14.39,18.46,22.52,26.91,25020,29930,38400,46840,55980,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9123,"Painting, Coating, and Decorating Workers",,900,13.8,0.111,0.589,15.19,31590,4.8,8.92,10.77,14.06,19.05,23.95,18560,22390,29240,39620,49810,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9141,Semiconductor Processors,,340,9.3,0.042,0.255,14.57,30310,6.2,10.15,11.28,13.59,16.84,20.75,21110,23460,28260,35030,43170,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9151,Photographic Process Workers and Processing Machine Operators,,3640,10.4,0.45,0.994,14.42,29990,4.5,8.27,9.37,11.56,17.47,25.24,17210,19500,24050,36330,52500,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9191,Adhesive Bonding Machine Operators and Tenders,,710,29.8,0.087,0.734,15.34,31920,3.4,10.27,11.92,14.58,18,22.82,21350,24780,30330,37440,47470,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",,640,18.3,0.079,0.548,15.85,32970,9,8.8,10.39,13.67,22.51,26.26,18310,21600,28440,46820,54610,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9193,Cooling and Freezing Equipment Operators and Tenders,,70,26,0.009,0.128,12.68,26370,6.2,8.16,9.17,11.02,16.36,19.36,16980,19080,22920,34030,40280,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9194,Etchers and Engravers,,610,24.2,0.076,1.194,14.9,31000,10.6,7.7,10.04,15.11,19.8,21.89,16020,20880,31440,41180,45540,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",,870,12.8,0.107,0.422,15.08,31380,3.8,9.59,11.26,14.27,18.11,21.91,19960,23420,29680,37670,45580,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",,3040,10.2,0.376,0.541,14.87,30920,2.4,9.4,11.31,15.11,17.74,20.56,19540,23520,31440,36890,42760,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9197,Tire Builders,,160,21.7,0.02,0.169,12.12,25200,3.4,9.65,10.39,11.58,13.53,15.69,20060,21610,24090,28150,32630,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9198,Helpers--Production Workers,,12380,8,1.528,0.493,11.95,24850,1.3,7.87,8.98,10.9,13.91,17.55,16360,18670,22680,28920,36500,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",51-9399,"Production Workers, All Other*",,4880,10.5,0.602,0.334,15.5,32240,3.2,8.09,9.45,14.12,18.48,25.37,16820,19650,29370,38440,52760,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-0000,Transportation and Material Moving Occupations,major,469160,1.1,57.908,0.861,17.67,36750,2.4,8.34,10.46,15.26,22.16,29.67,17350,21760,31750,46090,61710,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-1011,Aircraft Cargo Handling Supervisors,,300,24.2,0.038,0.784,30.18,62780,4.4,19.96,23.04,28.23,38.95,43.3,41510,47930,58710,81010,90060,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",,9440,3.8,1.165,0.89,24.97,51950,1.1,14.69,18.93,24.43,30.89,36.85,30560,39370,50820,64250,76650,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,,13330,2.8,1.646,1.065,31.19,64880,2.6,18.29,24.11,31.37,37.31,44.53,38040,50160,65250,77600,92630,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-2011,"Airline Pilots, Copilots, and Flight Engineers",,5390,4.1,0.665,1.232,*,144650,11.4,*,*,*,*,*,75480,96030,128630,#,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-2012,Commercial Pilots,,570,16.1,0.07,0.298,*,98880,8.2,*,*,*,*,*,50030,60150,80490,113600,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-2021,Air Traffic Controllers,,1040,0.3,0.129,0.684,62.37,129730,2.1,25.72,44.97,70.63,#,#,53490,93540,146900,#,#,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-2022,Airfield Operations Specialists,,**,**,**,**,28.09,58430,2.9,18.85,22.82,28.03,32.86,37.09,39220,47460,58300,68360,77140,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-2031,Flight Attendants,,8610,2.6,1.062,1.534,*,42990,3.8,*,*,*,*,*,29890,33660,40280,47340,62560,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",,3060,21.3,0.378,2.472,12.44,25870,2.9,9.01,10.81,12.37,13.85,15.58,18750,22490,25720,28800,32400,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3021,"Bus Drivers, Transit and Intercity",,24040,3.5,2.967,2.098,21.9,45550,5.5,12.61,15.53,23.78,28.01,30.72,26230,32290,49470,58260,63890,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3022,"Bus Drivers, School or Special Client",,38970,4,4.81,1.307,17.21,35790,1.6,11.8,13.72,16.7,20.37,24.49,24540,28530,34740,42380,50940,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3031,Driver/Sales Workers,,15040,8.7,1.856,0.635,14.65,30480,3.7,8.08,9.07,12.4,18.27,25.01,16810,18870,25790,38000,52020,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3032,Heavy and Tractor-Trailer Truck Drivers,,49700,3.1,6.135,0.532,21.81,45360,1,14.11,17.01,20.91,25.83,31.8,29350,35390,43500,53730,66140,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3033,Light Truck or Delivery Services Drivers,,42380,3.8,5.23,0.852,17.73,36880,1.8,8.9,11.6,16.42,22.99,29.56,18510,24130,34160,47830,61490,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3041,Taxi Drivers and Chauffeurs,,15660,8.8,1.933,1.517,14.39,29940,3.1,8.67,10.67,13.26,17.48,21.94,18030,22200,27580,36360,45640,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-3099,"Motor Vehicle Operators, All Other",,2480,8.1,0.306,0.635,16.01,33300,3,8.61,10.46,16.11,20.98,23.92,17900,21770,33500,43640,49750,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-5011,Sailors and Marine Oilers,,1990,15.7,0.246,0.987,20.69,43030,2.8,11.61,16.93,21.13,25.08,28.14,24140,35200,43940,52160,58530,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-5021,"Captains, Mates, and Pilots of Water Vessels",,1970,9,0.243,1.055,33.81,70330,4.3,17.18,24.76,32.33,41.42,50.89,35740,51510,67240,86150,105850,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-5022,Motorboat Operators,,120,44.6,0.015,0.77,17.62,36650,8.4,12.28,13.14,14.58,20.66,28.37,25530,27330,30340,42980,59000,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-5031,Ship Engineers,,800,11,0.098,1.316,35.67,74180,3,20.25,27.98,35.69,42.8,50.13,42130,58210,74230,89030,104260,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-6011,Bridge and Lock Tenders,,240,12.1,0.03,1.172,20.26,42140,1.6,15.13,17.29,20.76,23.02,25.6,31480,35950,43190,47890,53240,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-6021,Parking Lot Attendants,,15630,11.2,1.929,1.968,10.95,22780,2.4,7.82,8.65,10.09,11.86,15.19,16260,17990,20980,24660,31600,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-6031,Automotive and Watercraft Service Attendants,,6700,8.6,0.827,1.216,9.87,20540,2.4,7.64,8.16,9.07,11.29,13.57,15890,16970,18870,23490,28230,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-6041,Traffic Technicians,,1320,12.1,0.163,3.08,20.95,43570,8.1,10.88,13.97,17.79,28.72,31.57,22640,29050,37000,59750,65670,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-6061,"Transportation Attendants, Except Flight Attendants",,3670,12.5,0.453,2.29,10.69,22240,3.7,7.98,8.9,10.31,11.76,14.58,16600,18510,21440,24470,30340,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-6099,"Transportation Workers, All Other",,1300,12.7,0.16,0.621,17.27,35930,3.5,9.33,12.27,17.81,21.31,24.37,19400,25530,37050,44310,50690,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7011,Conveyor Operators and Tenders,,1160,16.6,0.144,0.497,14.44,30030,5.8,8.7,10.48,14.33,17.87,20.87,18110,21800,29800,37180,43400,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7021,Crane and Tower Operators,,920,11.4,0.113,0.364,34.03,70790,7,17.86,21.42,27.57,39.79,59.22,37160,44560,57340,82770,123180,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7031,Dredge Operators,,30,33.6,0.004,0.296,18.6,38690,5,12.69,14.33,17.23,23.49,26.6,26390,29810,35840,48860,55330,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7032,Excavating and Loading Machine and Dragline Operators,,680,16.7,0.084,0.217,27.84,57910,6.1,15.81,17.76,24.2,35.19,49.33,32890,36950,50340,73190,102610,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7051,Industrial Truck and Tractor Operators,,16320,3.9,2.014,0.494,16.42,34150,1.2,10.23,12.41,15.7,19.83,24.09,21270,25800,32650,41240,50110,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7061,Cleaners of Vehicles and Equipment,,14350,4.9,1.771,0.781,13.85,28820,9.9,7.79,8.84,12.05,18.01,23.59,16200,18390,25060,37460,49060,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",,103480,2.3,12.772,0.802,12.87,26770,1,7.85,8.92,11.45,15.58,20.06,16320,18550,23820,32410,41720,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7063,Machine Feeders and Offbearers,,3230,8.7,0.399,0.424,11.89,24720,4.1,7.88,8.78,10.85,14.18,17.92,16390,18260,22560,29500,37260,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7064,"Packers and Packagers, Hand",,40700,4.2,5.024,0.943,10.56,21960,1.1,7.64,8.17,9.31,11.97,15.5,15890,16980,19370,24890,32240,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7071,Gas Compressor and Gas Pumping Station Operators,,**,**,**,**,25.15,52300,4.9,20.24,21.67,24.24,29.14,32.77,42090,45080,50410,60600,68150,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7072,"Pump Operators, Except Wellhead Pumpers",,300,13.5,0.037,0.498,30.28,62970,12.3,15.34,20.18,33,39.01,43.37,31910,41970,68640,81130,90220,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7081,Refuse and Recyclable Material Collectors,,11800,4.3,1.456,1.464,*,*,*,*,*,*,*,*,*,*,*,*,*,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7121,"Tank Car, Truck, and Ship Loaders",,320,23.9,0.039,0.477,22,45750,6.7,13.76,18.24,22.22,26.86,29.89,28620,37930,46220,55870,62160,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",53-7199,"Material Moving Workers, All Other",,1720,13.6,0.212,0.961,17.88,37200,3.7,9.23,14.38,18.82,21.76,24.88,19190,29920,39150,45250,51760,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",00-0000,All Occupations,total,2619360,0.4,1000,1,23.47,48820,0.6,8.93,11.96,18.36,28.78,43.51,18570,24870,38190,59860,90500,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-0000,Management Occupations,major,113980,1.6,43.513,0.918,57.68,119970,0.8,25.94,36.03,50.56,71.33,#,53960,74950,105160,148360,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-1011,Chief Executives,,5690,3.5,2.171,1.009,93.48,194430,1.6,45.71,63.59,#,#,#,95080,132280,#,#,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-1021,General and Operations Managers,,26080,2.4,9.956,0.741,62.95,130930,1.1,27.84,37.14,53.96,#,#,57910,77250,112240,#,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-1031,Legislators,,1190,11.2,0.455,0.88,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-2011,Advertising and Promotions Managers,,**,**,**,**,50.64,105330,4.9,18.88,29.04,42.54,66.52,#,39270,60410,88490,138360,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-2021,Marketing Managers,,3880,6.5,1.48,1.143,65.05,135300,2.3,31.67,44.93,60.14,#,#,65870,93450,125100,#,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-2022,Sales Managers,,6720,4.1,2.567,1.022,60.75,126350,2,28.75,37.19,54.9,77.56,#,59800,77360,114180,161320,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-2031,Public Relations and Fundraising Managers,,1090,6,0.416,0.989,52.74,109690,2.7,28.04,35.72,46.43,66.24,#,58320,74290,96580,137770,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3011,Administrative Services Managers,,4910,5,1.874,0.991,47.77,99360,2.5,24.34,31.57,42.6,56.09,79.97,50620,65660,88610,116670,166340,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3021,Computer and Information Systems Managers,,6700,5.1,2.557,1.126,65.05,135300,1.5,39.8,48.54,61.45,75.45,#,82770,100960,127810,156930,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3031,Financial Managers,,10990,3.9,4.196,1.113,61.98,128910,1.6,29.25,41.78,55.3,75.39,#,60830,86890,115010,156800,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3051,Industrial Production Managers,,2730,3.8,1.043,0.925,49.45,102850,1.4,28.73,36.79,45.51,57.77,75.11,59760,76520,94670,120160,156230,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3061,Purchasing Managers,,1150,6.1,0.44,0.858,54.97,114330,1.6,32.36,40.27,52.34,65.8,#,67310,83750,108870,136870,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3071,"Transportation, Storage, and Distribution Managers",,1780,4.5,0.679,0.956,49.06,102040,2.4,28.62,34.99,44.51,59.03,76.42,59540,72770,92570,122780,158940,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3111,Compensation and Benefits Managers,,960,8.6,0.368,1.568,54.14,112610,3.1,32.68,38.39,47.09,65,#,67980,79850,97950,135200,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3121,Human Resources Managers,,1340,5,0.513,0.963,57.8,120220,1.7,34.58,42.58,53.2,68.46,#,71920,88560,110660,142390,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-3131,Training and Development Managers,,740,13.5,0.282,1.277,56.18,116840,2.5,34.22,43.46,53.31,65.32,#,71170,90400,110890,135860,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-9021,Construction Managers,,2750,7.2,1.049,0.696,57.31,119210,5.7,32.71,39.35,49.04,67.32,#,68040,81840,102010,140020,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-9031,"Education Administrators, Preschool and Childcare Center/Program",,1190,12,0.456,1.143,22.94,47720,5.3,12.41,15.75,20.58,27.97,34.93,25810,32770,42810,58170,72640,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-9032,"Education Administrators, Elementary and Secondary School",,4600,4.9,1.756,1.004,*,103660,2.8,*,*,*,*,*,63130,85130,104390,120930,142140,True,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-9033,"Education Administrators, Postsecondary",,2910,5.5,1.111,1.28,54.76,113910,6,23.9,30.52,45.1,69.08,#,49710,63480,93820,143690,#,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",11-9039,"Education Administrators, All Other",,310,8.8,0.119,0.538,38.63,80360,5.7,18.26,24.09,32.65,45.83,65.07,37970,50120,67910,95330,135350,,
