AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,1790,2.5,6.591,0.72,,,36.98,76920,1.2,21.62,26.42,32.47,41.13,54.78,44960,54960,67530,85540,113950,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,30,37.3,0.115,1.11,,,29.58,61520,22.8,16.02,16.02,28.59,36.69,47.95,33320,33320,59460,76310,99740,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,70,18.1,0.254,0.28,,,48.39,100660,5.2,29.14,36.16,43.29,63.58,72.63,60600,75210,90050,132250,151060,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,200,6.6,0.725,1.32,,,45.93,95530,1.1,27.5,35.71,44.94,49.37,61.38,57200,74270,93480,102700,127660,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,160,10.7,0.605,1.14,,,29.37,61080,1.9,20.12,24.12,27.47,35.31,39.11,41850,50170,57140,73440,81350,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-3033,Clinical and Counseling Psychologists,detailed,120,9,0.439,0.93,,,42.21,87790,4.6,26.54,31.51,38.8,47.08,62.66,55200,65530,80700,97930,130320,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-3034,School Psychologists,detailed,90,12,0.33,0.8,,,32.94,68510,1.3,28.67,30.96,32.26,35.19,39.62,59640,64400,67100,73190,82410,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,50,6.1,0.195,0.69,,,34.53,71820,2.6,26.32,26.43,32.78,36.98,48.55,54740,54970,68180,76910,100990,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,detailed,50,17.8,0.192,0.38,,,25.38,52800,2.7,17.52,19.19,24.09,29.84,34.53,36450,39920,50120,62060,71820,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,50,17.5,0.193,0.9,,,23.58,49050,4.4,17.5,18.95,23.72,28.58,29.71,36400,39410,49350,59440,61790,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,30,7,0.123,0.26,,,27.81,57840,1.7,19.22,26.69,28.29,31.55,31.55,39980,55510,58840,65630,65630,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,200,2.9,0.74,0.92,,,37.26,77500,0.9,24.54,28.86,34.75,44.31,52.84,51040,60030,72270,92170,109900,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,2830,3,10.433,0.66,,,26.21,54520,0.8,18.32,21.42,24.49,30.09,36.73,38110,44560,50930,62580,76400,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,510,6.8,1.868,0.87,,,26.82,55790,3.2,18.65,20.95,25.42,31.93,36.73,38790,43570,52870,66410,76400,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,70,15.2,0.267,0.48,,,20.87,43410,2.5,11.16,16.24,22.11,23.8,27.4,23210,33780,45990,49500,56990,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,490,5.2,1.786,0.68,,,26.34,54800,1.4,16.78,22.23,25.42,30.55,35.49,34890,46250,52870,63540,73820,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,40,27.8,0.145,0.62,,,23.64,49160,13.4,13.98,17.78,19.21,29.26,39.64,29080,36980,39960,60870,82450,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,610,4.4,2.248,0.97,,,24.91,51810,0.7,19.08,21.61,24.29,27.43,30.37,39680,44950,50530,57050,63160,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,290,4.6,1.086,0.89,,,31.53,65580,0.9,22.94,25.87,31.28,37.58,38.25,47720,53820,65060,78160,79570,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,80,7.1,0.285,0.38,,,24.61,51180,2.5,16.9,22.19,26.38,26.38,26.38,35150,46160,54870,54870,54870,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,70,6.8,0.241,0.63,,,34.93,72660,2.3,21.03,23.15,33.22,46.68,50.57,43740,48140,69100,97090,105190,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,50,13.8,0.179,0.47,,,23.46,48800,2.5,16.75,19.28,21.39,26.37,35.58,34840,40100,44490,54850,74010,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,170,0.4,0.641,1.13,,,26.35,54820,0.2,20.09,23.2,25.85,29.32,32.81,41790,48260,53770,60990,68240,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,120,11.9,0.447,0.17,,,20.66,42970,1.9,13.87,16.75,19.23,23.44,28.46,28860,34840,40010,48760,59200,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,90,10.3,0.346,0.9,,,24.41,50770,2,18.75,21.4,24.2,25.12,29.55,39000,44510,50340,52250,61460,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,90,6.8,0.337,0.54,,,23.11,48070,1.5,16.47,18.77,22.31,27.73,29.84,34260,39050,46400,57670,62060,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,100,12.7,0.383,1.03,,,26.43,54970,3.7,17.19,18.43,26.84,30.63,34.4,35760,38320,55820,63710,71540,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,1970,2.5,7.263,0.89,,,51.24,106570,6.3,19.36,22.49,33.09,61.66,100.12,40280,46780,68830,128240,208250,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,880,3.9,3.248,0.67,,,80.42,167270,7,31.11,41.58,62.29,97.72,#,64700,86490,129560,203250,#,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,920,5.1,3.385,1.45,,,25.22,52460,2.4,18.44,19.36,22.49,28.41,36.01,38350,40280,46780,59100,74900,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,70,21.9,0.252,0.88,,,36.74,76420,5.9,18.84,23.03,39.64,41.83,49.82,39190,47900,82450,87000,103630,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,17510,1.2,64.469,1.12,,,32.76,68140,1.1,11.77,15.21,24.11,30.8,51.76,24470,31630,50160,64070,107670,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,140,3.5,0.521,0.95,,,*,81740,1.4,*,*,*,*,*,37420,49140,79480,104900,142150,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,90,4.6,0.349,1.47,,,*,80010,1.6,*,*,*,*,*,49220,65690,83890,83890,100500,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,90,5.3,0.318,1,,,*,65360,1.3,*,*,*,*,*,43680,50840,58060,78310,82060,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,80,3.9,0.298,0.87,,,*,70100,0.8,*,*,*,*,*,47990,58270,61210,80690,92990,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,40,4.3,0.141,1.06,,,*,79990,1.4,*,*,*,*,*,51800,62580,81680,81680,107570,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,70,2.7,0.271,1.01,,,*,71570,1,*,*,*,*,*,48290,59200,62100,80900,97810,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,110,3.9,0.399,0.83,,,*,81650,0.8,*,*,*,*,*,50170,65800,80710,99790,106210,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,80,9.6,0.292,0.73,,,*,64190,4.3,*,*,*,*,*,36130,47920,64820,80290,80840,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,40,11,0.15,1.7,,,*,55630,3,*,*,*,*,*,47270,50160,59040,59040,64500,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,300,5.2,1.12,1.68,,,*,67480,1.9,*,*,*,*,*,39760,47550,68530,77390,81840,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,50,1.8,0.187,1,,,*,71580,1.3,*,*,*,*,*,47350,52930,66430,82420,104850,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,90,3.9,0.341,0.9,,,*,64290,1.2,*,*,*,*,*,44410,46730,61950,75090,78360,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,30,12,0.117,0.85,,,*,62810,7.6,*,*,*,*,*,35980,47270,56010,77600,77600,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,60,8.5,0.223,1.65,,,*,66860,4,*,*,*,*,*,46720,49440,56370,78100,98000,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,40,3.4,0.135,1.01,,,*,69180,2.3,*,*,*,*,*,31810,45010,58880,80140,101180,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,50,2.7,0.189,2.17,,,*,66580,1.7,*,*,*,*,*,36130,60880,65200,75850,75850,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,560,4.3,2.053,2.8,,,28.11,58460,1.2,18.76,22.97,30.77,32.89,35.77,39030,47780,64000,68400,74390,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,80,24.6,0.281,0.26,,,*,81660,12.6,*,*,*,*,*,53170,53170,60820,85640,113930,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,890,5.4,3.291,1.16,,,17.15,35680,2.3,11.43,13.84,16.09,18.2,24.51,23770,28790,33470,37860,50980,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,290,20.5,1.076,1.38,,,*,55240,3.2,*,*,*,*,*,45360,48200,60200,63110,64000,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,2530,11.5,9.325,1,,,*,53950,1.3,*,*,*,*,*,40180,49080,51100,60880,63460,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,910,23.5,3.343,0.81,,,*,52570,1.8,*,*,*,*,*,40400,48460,52050,59660,65250,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,40,47.9,0.136,1.69,,,*,55620,4.6,*,*,*,*,*,43060,49000,56140,63330,64290,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1440,20.2,5.294,0.77,,,*,55450,1.3,*,*,*,*,*,46580,47810,58030,61330,65480,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,210,24,0.782,1.32,,,*,56390,1.7,*,*,*,*,*,43060,48520,59090,60040,65990,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,290,17.2,1.051,0.75,,,*,52310,3.2,*,*,*,*,*,34400,49500,50990,60850,63130,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,260,42.4,0.946,1.62,,,*,55780,3.4,*,*,*,*,*,49960,50930,50940,62730,62750,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,210,25,0.771,0.74,,,*,55540,2,*,*,*,*,*,47280,47500,51840,62990,67420,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,340,9.3,1.26,5.19,,,26.04,54170,2,19.86,22.52,27.57,28.88,32.76,41320,46840,57350,60080,68140,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,450,5.7,1.667,0.93,,,19.77,41130,3,10.7,13.34,16.68,24.66,30.22,22250,27760,34690,51280,62850,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,1420,26.4,5.228,1.79,,,14.27,29680,5.9,10.7,10.7,13.32,15.21,18.99,22250,22250,27700,31630,39500,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-3041,Tutors,detailed,180,18.5,0.673,0.63,,,18.43,38330,4.4,11.48,14.67,15.2,21.39,26.98,23870,30500,31610,44500,56110,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",detailed,30,23.7,0.114,0.15,,,*,39760,4.9,*,*,*,*,*,27540,34820,37410,44520,58080,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,250,4.9,0.916,1.04,,,28.16,58570,1.3,20.28,23.73,28.08,31.74,36.83,42180,49360,58410,66030,76610,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,120,3.7,0.43,0.85,,,19.58,40730,1.1,15.85,17.61,20.43,20.43,23.28,32960,36620,42490,42490,48420,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,460,6.8,1.697,1.24,,,31.09,64670,1.8,19,27.17,32.1,36.52,38.61,39520,56500,66760,75970,80300,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,310,2,1.159,1.21,,,*,33770,0.6,*,*,*,*,*,30670,32710,32710,32710,40620,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,2350,8.4,8.64,0.98,,,*,26320,0.9,*,*,*,*,*,23210,24190,25790,28010,29570,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,190,7.1,0.713,0.95,,,29.25,60840,9.9,15.77,23.07,27.85,35.43,42.7,32790,47980,57920,73690,88820,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2670,2.3,9.83,0.71,,,26.27,54640,1.4,13.54,16.63,22.71,29.74,42.26,28150,34580,47240,61860,87900,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,40,25.3,0.13,0.39,,,46.61,96950,5.1,21.88,26.44,43.3,63.25,71.3,45500,55000,90070,131550,148300,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,60,7.5,0.216,1.06,,,38.57,80220,2.8,22.84,26.14,35.44,46.45,63.31,47510,54360,73720,96610,131680,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,30,11.8,0.111,0.84,,,34.04,70800,6.7,18.21,23.7,30.73,39.74,48.23,37870,49300,63920,82660,100320,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,60,7.2,0.212,0.74,,,17.03,35410,2.6,10.7,13.16,16.72,21.12,23.02,22250,27370,34780,43920,47890,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,370,4.5,1.358,0.97,,,27.34,56870,2.5,14.72,18.33,23.91,30.06,42.9,30610,38130,49730,62510,89230,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,90,14.3,0.348,0.78,,,28.75,59800,5.2,17.69,22.5,29.15,29.87,37.33,36790,46810,60630,62140,77650,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,230,10.9,0.832,0.72,,,18.08,37600,2.7,14.51,14.9,15.6,17.87,28.84,30180,31000,32450,37170,60000,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,100,6.1,0.366,0.36,,,34.68,72140,2.6,16.93,22.18,27.74,39.71,56.71,35220,46140,57700,82590,117960,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,550,9.4,2.013,1.28,,,*,49600,3.7,*,*,*,*,*,22910,28190,37450,50570,77250,True,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,50,7.7,0.177,0.76,,,33.61,*,4.4,16.21,23.54,30.26,39.06,50.08,*,*,*,*,*,,True
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,40,12.1,0.153,0.52,,,33.42,69520,7.9,16.73,23.87,28.94,35.1,57.4,34790,49660,60200,73010,119390,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,330,3.9,1.223,0.67,,,27.59,57400,2.1,14.7,18.86,25.77,31.76,44.38,30570,39240,53600,66070,92310,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,90,10.4,0.321,0.51,,,28.26,58790,2.9,16.41,22.46,24.94,32.74,42.09,34130,46720,51880,68110,87550,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,40,8.5,0.154,0.49,,,38.8,80690,3.9,24.18,31.26,38.67,44.99,52.8,50300,65020,80440,93580,109830,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,80,11.9,0.281,0.86,,,35.03,72860,3.3,22.75,25.45,32.49,37.5,48.08,47320,52940,67570,78000,100000,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,130,12.3,0.473,1.39,,,20.45,42530,15.4,15,15,19.33,24.31,29.04,31200,31200,40210,50560,60410,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,60,14.1,0.214,0.49,,,20.51,42660,8.3,13.81,17.04,19.18,23.88,28.3,28710,35450,39890,49670,58870,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,40,8.9,0.15,0.87,,,21.25,44200,5.3,13.09,17.27,21.9,25.48,27.62,27230,35920,45560,52990,57460,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,80,22.1,0.303,0.86,,,22.49,46790,4,14.7,16.63,17.66,24.2,34.07,30570,34580,36720,50340,70860,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,24350,0.4,89.656,1.47,,,46.09,95860,0.5,19.76,29.24,37.75,50.09,77.93,41100,60810,78520,104190,162090,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,180,11.8,0.679,0.85,,,85.32,177460,9.2,51.75,57.47,75.48,104.01,#,107640,119530,156990,216350,#,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,140,8.8,0.508,1.04,,,29.94,62270,0.8,19.45,26.11,30.52,31.57,38.47,40450,54300,63490,65670,80020,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,90,8.2,0.329,1.21,,,75.17,156360,5.6,46.16,56.9,76.67,87.2,97.32,96020,118340,159480,181370,202420,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,920,2.1,3.389,1.55,,,63.86,132840,0.7,37.9,61.11,66.34,73.61,81.32,78820,127120,137990,153110,169140,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,700,3.4,2.585,2.69,,,63.66,132410,1.3,51.05,53.7,64.43,66.14,82.05,106180,111690,134010,137570,170650,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,220,7.1,0.827,0.87,,,43.69,90860,2.9,30.61,36.81,45.64,50.54,55.04,63680,76570,94930,105130,114490,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,420,4.9,1.557,0.98,,,47.03,97830,1.5,34.73,38.21,48.5,51.65,58.74,72230,79470,100880,107440,122170,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,50,0,0.198,1.81,,,46.51,96740,0.3,37.82,40.36,47.08,51.36,52.49,78660,83960,97930,106820,109190,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,30,9.9,0.114,1.11,,,25.98,54030,2.8,20.44,21.46,24.06,31.9,31.9,42520,44640,50050,66360,66360,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,420,1.2,1.553,1.82,,,34.57,71900,0.5,28.24,30.48,34.05,38.3,39.97,58750,63400,70830,79660,83140,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,400,5.6,1.473,1.3,,,38.74,80570,2.3,24.73,30.45,38.21,46.01,52.45,51430,63330,79470,95700,109100,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,40,17.8,0.159,1.46,,,40.51,84260,6.8,23.92,30.09,38.91,50.46,73.64,49760,62590,80930,104960,153160,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,130,7.7,0.475,0.92,,,62.42,129820,3.1,30.08,44.56,60.73,78.66,105.06,62560,92690,126320,163610,218510,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,8750,0.5,32.201,1.54,,,40.64,84520,0.3,31.96,33.61,39.91,47.11,51.43,66470,69910,83020,97990,106970,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,280,4.7,1.043,3.31,,,107.7,224010,1.3,88.74,91.36,109.32,#,#,184570,190040,227380,#,#,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,550,4.5,2.026,1.1,,,63.74,132570,1.3,49.92,55.53,66.63,66.63,80.55,103830,115500,138590,138590,167540,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,40,19.4,0.141,1.55,,,39.89,82970,10,29.85,38.42,40.96,46.18,50.16,62080,79910,85200,96050,104330,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,100,16.9,0.358,0.49,,,108.9,226520,8.8,53.98,89.37,#,#,#,112280,185890,#,#,#,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,**,**,**,**,,,70.26,146130,17.2,33.88,60.23,78.19,78.19,101.11,70480,125280,162620,162620,210300,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,410,6,1.493,1.07,,,40.22,83670,1.8,36.18,38.26,38.66,41.4,49.09,75260,79570,80410,86110,102110,,
49180,"Winston-Salem, NC",4,NC,0,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,80,15.3,0.292,1.43,,,46.49,96710,7.5,28.23,31.88,39.82,46.62,73.44,58710,66300,82830,96960,152760,,
