AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,270,9.9,1.009,1.77,,49.07,102060,3.6,33.35,37.84,46.5,58.69,72.82,69370,78700,96730,122070,151470,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,140,15.9,0.518,0.9,,29.53,61420,2.6,20.69,23.5,27.62,32.75,40.16,43040,48890,57460,68120,83530,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-3031,"Clinical, Counseling, and School Psychologists",detailed,220,19,0.801,1.04,,32.45,67500,6.1,18.27,25.33,29.65,37.81,51.96,38000,52680,61660,78640,108070,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,60,45.8,0.234,0.89,,25.41,52860,6.1,19.68,20.95,23.06,28.7,35.84,40930,43570,47960,59690,74550,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,detailed,90,40,0.343,0.77,,20.96,43600,8.4,12.9,14.2,18.73,25.77,34.61,26840,29540,38960,53600,71980,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,40,16.5,0.158,0.71,,23.23,48330,2.3,16.7,19.08,22.64,27.29,30.46,34730,39690,47090,56750,63360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,170,16.4,0.644,1.02,,27.53,57260,4.9,15.76,21.35,26.18,34.7,43.23,32780,44400,54450,72180,89920,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,3400,7,12.66,0.83,,23.22,48300,3,15.2,18.49,22.17,27.2,33.87,31610,38460,46110,56570,70450,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,380,7.9,1.432,0.71,,24.96,51920,3,16.85,20.78,25.27,29.13,33.83,35050,43220,52570,60600,70370,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,90,33.6,0.322,0.43,,18.55,38580,8.8,10.81,15.5,19.64,22.29,23.52,22480,32240,40860,46370,48930,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,610,18.4,2.273,1.18,,25.76,53570,7.8,15.81,20.19,23.7,30.06,38.48,32880,41990,49300,62510,80050,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,1120,13.1,4.16,1.86,,21.49,44690,3.4,15.74,18.18,21.29,24.31,28.83,32740,37820,44270,50560,59970,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,220,4.7,0.806,0.68,,27.67,57560,2.6,19.59,22.23,26.8,32.03,37.55,40740,46230,55740,66620,78100,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,90,36.9,0.33,0.41,,23.16,48170,10.8,16.39,18.44,22.13,26.18,32.66,34080,38360,46030,54460,67930,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,230,14.4,0.856,1.43,,21.67,45070,2.4,17.83,19.73,21.35,23.22,25.71,37080,41030,44410,48300,53480,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,200,19.1,0.752,0.27,,15.94,33150,2.9,10.77,12.92,15.57,19.13,22.29,22410,26880,32380,39780,46360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,60,26.6,0.212,0.53,,18.85,39200,3.5,12.73,16.02,18.04,20.67,26.3,26470,33330,37520,42980,54700,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,130,40.3,0.499,0.75,,17.87,37160,8.3,8.43,10.17,19.53,23.68,27.62,17530,21160,40620,49260,57440,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,50,4.9,0.203,0.56,,25,52000,4.6,16.16,18.04,23.96,30.91,36.41,33610,37510,49840,64290,75720,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,1760,14.7,6.563,0.84,,37.17,77310,10.3,14.18,18.31,24.18,40.87,77.06,29490,38080,50290,85010,160280,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,660,16.1,2.455,0.55,,61.65,128240,11.1,21.9,27.42,45.61,79.79,#,45540,57030,94860,165970,#,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,**,**,**,**,,30.21,62840,20.6,19.84,22.06,26.03,29.89,38.84,41270,45880,54140,62170,80790,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,930,25.2,3.457,1.54,,20.41,42450,4.4,13.24,14.82,19.77,24.48,29.5,27540,30830,41130,50920,61370,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,60,40,0.239,0.78,,31.35,65210,9.1,16.38,17.8,20.55,52.23,67.22,34080,37020,42740,108650,139810,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,19160,3.9,71.411,1.18,,33.42,69510,18.6,10.68,15.26,23.32,30.34,78.06,22220,31740,48510,63110,162360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,100,0,0.364,1.68,,*,64700,1.4,*,*,*,*,*,34550,44570,59150,76600,106560,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,60,0,0.23,0.63,,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,190,0,0.702,1.73,,*,64130,2.3,*,*,*,*,*,46310,53720,62650,73830,80570,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,40,0,0.159,0.38,,*,70030,1.6,*,*,*,*,*,39750,52140,66540,84740,107080,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,320,0,1.192,1.86,,*,76240,2,*,*,*,*,*,46040,58070,68270,79720,124590,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,40,0,0.161,1.49,,*,71080,1.6,*,*,*,*,*,35430,47550,60830,82350,124490,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,360,19.5,1.351,1.77,,26.49,55090,2.8,19.83,22.92,26.82,29.94,34.31,41250,47670,55790,62270,71370,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,850,27.1,3.182,1.08,,14.67,30520,4.2,8.78,11.35,14.34,17.73,21.11,18260,23610,29830,36870,43910,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,290,39.4,1.083,1.28,,*,46200,4.4,*,*,*,*,*,28710,41990,47480,53960,60180,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,2680,34,9.985,1.03,,*,48610,1.7,*,*,*,*,*,35370,42250,48870,56610,61960,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,**,**,**,**,,*,48950,2.4,*,*,*,*,*,35930,42330,49110,57130,62400,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,**,**,**,**,,*,53500,5.5,*,*,*,*,*,35720,51170,56060,60570,63270,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1920,30.2,7.161,1.02,,*,49820,1.8,*,*,*,*,*,36320,42410,49640,57780,63120,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,280,32.4,1.037,2.04,,*,50790,3.1,*,*,*,*,*,35870,42030,51350,59550,64560,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,380,38.8,1.404,1.06,,*,48220,3.8,*,*,*,*,*,35860,42480,47680,54770,62400,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,**,**,**,**,,*,49550,3,*,*,*,*,*,36750,42820,50580,57770,62070,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,320,34.5,1.197,1.23,,*,46790,2.4,*,*,*,*,*,34970,41490,46960,53230,60750,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,290,7,1.091,3.08,,21.74,45230,6.1,9.54,17.21,22.34,27.24,30.19,19830,35800,46470,56650,62790,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,800,7.6,2.992,1.74,,18.86,39230,8.2,8.42,11.89,17.54,24.43,29.83,17520,24730,36490,50820,62050,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,1460,39.1,5.423,1.36,,11.31,23520,3.2,9.83,10.3,11.09,11.88,13.38,20440,21430,23070,24720,27830,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,310,25.9,1.142,0.52,,*,43800,4.8,*,*,*,*,*,25280,32980,38740,54130,64020,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,280,21.1,1.057,1.14,,27.15,56460,2.8,19.62,23.42,27.28,30.55,36.16,40820,48720,56750,63540,75200,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,100,19.3,0.379,0.63,,17.91,37240,3.4,13.01,15,18.42,21.32,23.14,27070,31210,38310,44340,48130,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,550,14.8,2.052,1.71,,24.87,51740,4.8,15.32,19.3,25.45,29.93,35.45,31870,40150,52940,62260,73740,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1950,22.3,7.259,0.79,,*,23220,2.1,*,*,*,*,*,19520,20890,22810,24790,28470,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2050,6.9,7.654,0.56,,24.78,51540,5.2,10.88,14.59,20.1,29.62,39.85,22630,30340,41820,61610,82890,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,50,30.6,0.202,0.71,,14.03,29190,5.8,10.62,12.4,13.94,16.02,18.17,22080,25800,28990,33320,37800,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,350,14.6,1.301,0.89,,25.56,53160,5.3,15.12,17.25,22.82,30.79,39.66,31440,35870,47470,64040,82490,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,110,21.9,0.404,0.98,,22.51,46830,12.3,12.8,14.13,18.85,30.15,35.9,26620,29390,39220,62700,74680,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,140,21.8,0.52,0.59,,25.85,53770,4.8,16.15,18.32,22.84,29.89,41.01,33580,38100,47510,62170,85310,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,390,16.9,1.443,0.88,,*,54370,20,*,*,*,*,*,18250,23140,36270,55830,92970,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,50,45,0.199,1,,25.43,52890,11.2,9.1,12.17,18.78,30.56,51.03,18920,25310,39070,63550,106150,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,40,29.8,0.167,0.56,,17.5,36390,7.3,12.7,13.35,14.44,20.53,31.85,26410,27760,30020,42700,66250,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,180,14.4,0.67,0.4,,28.8,59900,3.8,14.8,21.33,27.9,35.79,43.69,30790,44370,58040,74450,90870,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,50,47,0.171,0.26,,22.56,46930,7.1,9.23,16.02,21.63,28.4,35.51,19210,33320,44990,59060,73860,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,50,36.2,0.185,0.54,,38.42,79920,13.8,22.83,27.84,34.04,41.74,49.13,47490,57910,70800,86820,102190,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,50,31.3,0.202,0.65,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,90,11.1,0.334,0.83,,23.27,48410,7.8,14.14,16.78,20.16,25.38,42.17,29420,34910,41930,52790,87710,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,100,13.8,0.381,0.76,,16.5,34310,5.6,9.43,11.76,14.42,20.08,27.18,19610,24460,30000,41760,56540,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,**,**,**,**,,17.41,36210,18.1,8.47,9.59,15.63,22.32,31.42,17620,19950,32520,46430,65360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,120,21,0.461,1.34,,15.38,32000,9.1,10.27,11.34,13.46,17.59,24.83,21370,23590,28000,36590,51650,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,22980,2.5,85.63,1.45,,34.09,70900,2,17.12,23.52,29.72,38.56,54.21,35610,48920,61820,80210,112760,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,150,39.5,0.543,0.72,,72.62,151050,15.9,43.8,50.77,66.13,83.59,#,91100,105600,137550,173870,#,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,170,8,0.646,1.4,,25.88,53830,2.7,17.27,21.14,25.96,30.56,35.94,35930,43970,53990,63570,74750,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,**,**,**,**,,66.33,137970,25.4,34.81,38.8,60.15,74.84,#,72400,80700,125120,155680,#,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,830,22.7,3.107,1.47,,60.11,125040,3.3,50.26,54.14,60.05,69.33,77.8,104540,112610,124910,144200,161820,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,450,6.9,1.658,2.03,,52.17,108520,2.9,40.96,44.87,51.33,59.5,68.72,85190,93330,106760,123770,142940,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,270,17.2,0.993,1.09,,46.78,97300,4,32.86,40.04,46.75,55.26,61.68,68350,83280,97240,114950,128300,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,480,13.9,1.791,1.13,,47.46,98720,3.6,34.71,40.2,46.4,55.65,62.51,72190,83620,96510,115750,130020,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,480,5.2,1.79,1.99,,27.99,58210,1.9,21.31,24.59,27.88,31.41,36.06,44320,51140,57990,65330,75000,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,370,14.1,1.392,1.32,,35.22,73260,6.9,21.23,24.95,32.19,43.4,56.97,44150,51890,66960,90280,118490,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,160,18.6,0.61,1.2,,51.89,107930,9.1,33.61,39.82,47.97,59.35,74.27,69920,82830,99780,123460,154480,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,8890,2.8,33.143,1.63,,33,68640,1.8,25.21,27.65,32.03,37.7,44.38,52430,57520,66620,78410,92310,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,360,6.9,1.328,0.97,,47.07,97900,7.1,13.8,42.04,50.24,58.23,64.69,28710,87430,104500,121120,134550,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,30,12.6,0.115,1.24,,37.96,78960,2.4,27.56,32.74,38.48,45.03,49,57320,68100,80030,93670,101930,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,**,**,**,**,,106.47,221460,16.5,58.36,77.63,99.48,#,#,121400,161470,206930,#,#,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,40,39,0.162,0.8,,72.45,150690,3.8,64.28,67.07,71.87,76.67,79.55,133700,139510,149490,159470,165460,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,460,4.3,1.72,1.14,,32.3,67170,4.4,25.54,28.16,32.77,36.68,39.08,53130,58570,68160,76300,81290,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,1030,18.5,3.844,1.73,,25.74,53540,1.9,16.95,20.67,25.92,30.42,35.71,35250,42980,53920,63270,74280,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,220,0.4,0.822,1.66,,35.5,73830,1.6,27.28,31.31,35.41,39.69,45.58,56750,65130,73660,82560,94800,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,40,0,0.151,1.22,,36.56,76050,1.8,27.78,32.11,36.26,41.01,46.92,57790,66780,75410,85290,97590,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,590,3.7,2.203,1.56,,30.68,63820,1.4,21.89,26.27,30.99,35.72,38.74,45530,54650,64450,74310,80580,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,140,10.9,0.537,2.08,,35.59,74040,1.6,28.07,31.55,35.29,39.64,45.53,58380,65620,73400,82450,94700,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2040,Emergency Medical Technicians and Paramedics,detailed,720,13.1,2.684,1.51,,17.77,36950,1.4,12.95,14.58,17.11,20.3,23.88,26940,30330,35600,42220,49670,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,1270,9.8,4.714,1.66,,17.12,35600,3.9,12.79,15.12,17.13,19.38,22.49,26610,31460,35630,40300,46770,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,80,5.1,0.316,0.59,,16.01,33290,4,12.71,13.81,15.78,17.95,20.34,26430,28720,32820,37330,42300,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,260,2.3,0.987,1.33,,20.51,42650,1.6,15.12,16.99,20.41,23.97,27.68,31450,35330,42460,49860,57580,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,310,15.4,1.142,1.52,,16.18,33650,5.5,11.43,14.18,16.71,18.4,19.75,23780,29480,34750,38280,41080,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,160,43.6,0.578,1.45,,20.62,42890,8.4,12.68,15.55,20.55,24.77,29.63,26380,32340,42750,51530,61630,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1550,8.2,5.785,1.22,,21.48,44680,1.6,16.79,19,21.5,23.94,27.2,34920,39510,44720,49800,56570,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,100,19.4,0.389,0.79,,19.88,41340,4.4,14.42,16.39,18.31,24.38,28.77,29990,34080,38080,50720,59840,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1060,2.4,3.932,1.74,,21.5,44720,5,13.08,15.14,19.88,26.94,32.1,27200,31490,41360,56030,66760,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,70,5.2,0.247,1.27,,*,45620,3.7,*,*,*,*,*,32960,36570,43260,51250,61930,True,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**,**,**,**,,22.11,45990,6.7,12.72,15.44,20.01,27.62,35.76,26460,32120,41620,57460,74390,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,11900,3.8,44.334,1,,14.53,30210,1.9,9.89,11.24,13.52,16.81,19.89,20580,23370,28120,34970,41360,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,3260,12.7,12.165,0.57,,10.94,22760,1.7,8.44,9.69,10.78,11.85,13.65,17560,20150,22430,24650,28380,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,4630,4.1,17.263,1.79,,13.58,28250,2,10.51,11.91,13.42,15.03,17.69,21870,24760,27920,31250,36790,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,**,**,**,**,,14.41,29970,10.6,10.64,11.66,13.77,16.93,19.31,22140,24260,28630,35210,40160,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,120,36.3,0.439,1.43,,31.58,65690,6.2,23.16,26.47,32.2,37,39.71,48180,55070,66990,76960,82600,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,250,23,0.914,1.39,,31.61,65750,2.5,23.56,27.13,32.03,36.72,39.58,49010,56420,66630,76370,82320,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,60,19.5,0.21,0.63,,14.33,29800,3.3,11.4,12.93,14.31,15.9,18,23720,26900,29760,33080,37430,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,**,**,**,**,,28.74,59790,5.2,25.98,27.17,29.16,31.14,32.33,54040,56520,60650,64780,67250,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,550,14,2.045,0.85,,20.28,42180,4.8,15.9,17.39,19.74,23.18,26.2,33080,36180,41050,48220,54500,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,1310,7.1,4.894,1.01,,16.97,35300,1.9,12.9,14.84,16.97,18.94,22.03,26830,30860,35300,39400,45820,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,250,4.2,0.943,2.43,,16.45,34220,2.2,12.71,13.78,15.93,18.68,21.73,26430,28650,33130,38840,45190,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,50,3.9,0.186,0.49,,14.95,31100,2.6,12.47,13.27,14.51,16.52,18.7,25940,27600,30170,34350,38890,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,240,33.1,0.902,1.37,,15.68,32610,5.5,10.86,13.03,15.75,18.08,19.6,22580,27110,32770,37600,40780,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,720,22.3,2.695,3.09,,16.93,35210,1.9,13.23,14.74,16.84,18.9,21.19,27510,30670,35020,39320,44070,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,270,13.7,1.012,1.59,,15.29,31810,2.2,10.27,11.33,14.21,18.82,22.42,21360,23560,29550,39150,46640,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,4310,10.4,16.066,0.67,,18.63,38740,2.6,10.42,12.86,17.52,23.04,29.11,21680,26740,36450,47920,60550,,
49180,"Winston-Salem, NC",4,0,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,90,21.8,0.33,1.04,,25.88,53840,2.5,19.75,22.21,25.87,29.09,31.71,41070,46190,53800,60500,65960,,
