PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
MI,11460,"Ann Arbor, MI",47-4099,"Construction and related workers, all other",,40,14.3,17.09,35540,5.4,11.62,12.83,15.17,21.38,26.79,24170,26680,31560,44460,55730,,,
MI,11460,"Ann Arbor, MI",49-0000,"Installation, maintenance, and repair occupations",major,7110,4.7,22.76,47350,2.8,12.05,17.12,23.21,28.48,33.73,25050,35600,48280,59240,70170,,,
MI,11460,"Ann Arbor, MI",49-1011,"First-line supervisors/managers of mechanics, installers, and repairers",,550,8.8,29.89,62170,2.3,19.18,24.44,30.13,35.82,41.61,39900,50830,62680,74510,86550,,,
MI,11460,"Ann Arbor, MI",49-2011,"Computer, automated teller, and office machine repairers",,90,29.8,14.70,30570,3.7,11.32,12.41,13.70,15.86,20.69,23550,25810,28490,32980,43040,,,
MI,11460,"Ann Arbor, MI",49-2094,"Electrical and electronics repairers, commercial and industrial equipment",,80,11.6,24.18,50290,7.1,15.60,17.65,24.40,30.75,34.56,32460,36710,50750,63950,71880,,,
MI,11460,"Ann Arbor, MI",49-2095,"Electrical and electronics repairers, powerhouse, substation, and relay",,**,**,30.91,64300,4.9,27.55,29.72,31.87,34.04,35.34,57300,61810,66300,70800,73510,,,
MI,11460,"Ann Arbor, MI",49-3021,Automotive body and related repairers,,200,18.6,25.09,52180,8.9,11.50,16.18,26.60,31.45,35.80,23920,33650,55330,65410,74470,,,
MI,11460,"Ann Arbor, MI",49-3023,Automotive service technicians and mechanics,,790,13.9,21.34,44380,5.2,11.34,14.83,22.47,26.82,30.53,23590,30840,46740,55790,63510,,,
MI,11460,"Ann Arbor, MI",49-3093,Tire repairers and changers,,**,**,11.00,22880,12.5,7.80,8.72,10.02,12.14,17.42,16220,18130,20840,25250,36220,,,
MI,11460,"Ann Arbor, MI",49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",,250,21.0,27.53,57260,4.7,20.13,23.73,28.96,32.62,34.85,41860,49350,60240,67840,72480,,,
MI,11460,"Ann Arbor, MI",49-9042,"Maintenance and repair workers, general",,1780,12.5,20.02,41640,2.5,12.05,15.89,19.65,23.08,30.30,25060,33040,40860,48010,63030,,,
MI,11460,"Ann Arbor, MI",49-9043,"Maintenance workers, machinery",,210,7.7,19.27,40080,4.6,10.36,15.13,19.22,23.83,27.62,21540,31460,39970,49570,57450,,,
MI,11460,"Ann Arbor, MI",49-9051,Electrical power-line installers and repairers,,160,31.1,27.94,58120,8.5,17.02,25.39,30.22,33.05,34.83,35410,52820,62850,68740,72440,,,
MI,11460,"Ann Arbor, MI",49-9052,Telecommunications line installers and repairers,,**,**,19.68,40930,7.3,11.96,14.43,20.59,24.03,27.99,24870,30010,42830,49980,58210,,,
MI,11460,"Ann Arbor, MI",49-9062,Medical equipment repairers,,**,**,17.88,37190,10.4,10.13,12.50,17.92,23.45,27.47,21060,25990,37280,48770,57130,,,
MI,11460,"Ann Arbor, MI",49-9063,Musical instrument repairers and tuners,,**,**,18.25,37960,7.9,11.56,14.90,19.28,21.65,23.63,24050,31000,40110,45040,49150,,,
MI,11460,"Ann Arbor, MI",49-9098,"Helpers--installation, maintenance, and repair workers",,90,23.9,17.87,37170,8.5,9.33,11.27,18.01,24.34,27.01,19410,23440,37450,50630,56170,,,
MI,11460,"Ann Arbor, MI",49-9099,"Installation, maintenance, and repair workers, all other",,370,19.8,21.46,44630,6.7,13.20,16.11,20.64,27.23,32.16,27450,33510,42940,56640,66890,,,
MI,11460,"Ann Arbor, MI",51-0000,Production occupations,major,14280,4.1,20.33,42290,4.5,10.07,13.23,20.96,26.52,29.36,20950,27530,43590,55160,61080,,,
MI,11460,"Ann Arbor, MI",51-1011,First-line supervisors/managers of production and operating workers,,850,6.7,30.60,63640,2.0,20.65,25.20,30.59,35.22,41.17,42960,52420,63630,73260,85620,,,
MI,11460,"Ann Arbor, MI",51-2022,Electrical and electronic equipment assemblers,,280,26.7,14.36,29860,5.9,9.62,11.28,13.28,17.51,21.16,20000,23450,27630,36410,44020,,,
MI,11460,"Ann Arbor, MI",51-2023,Electromechanical equipment assemblers,,50,15.8,13.81,28730,5.6,11.22,12.17,13.48,15.91,17.60,23340,25310,28040,33080,36600,,,
MI,11460,"Ann Arbor, MI",51-2041,Structural metal fabricators and fitters,,**,**,17.17,35720,13.6,9.55,10.78,16.90,21.46,26.14,19870,22410,35150,44640,54370,,,
MI,11460,"Ann Arbor, MI",51-2092,Team assemblers,,760,23.1,15.24,31690,8.4,8.94,10.22,14.72,19.95,22.58,18600,21260,30620,41490,46970,,,
MI,11460,"Ann Arbor, MI",51-3011,Bakers,,260,15.7,12.38,25740,17.5,7.63,8.51,9.99,11.80,15.80,15860,17700,20770,24540,32860,,,
MI,11460,"Ann Arbor, MI",51-3021,Butchers and meat cutters,,100,35.0,14.60,30380,2.5,8.66,10.75,15.14,18.39,20.32,18010,22360,31490,38250,42260,,,
MI,11460,"Ann Arbor, MI",51-4011,"Computer-controlled machine tool operators, metal and plastic",,**,**,21.29,44290,7.3,11.48,13.79,25.12,27.97,29.90,23880,28690,52250,58170,62200,,,
MI,11460,"Ann Arbor, MI",51-4012,Numerical tool and process control programmers,,30,29.8,24.73,51450,2.4,19.59,22.51,24.89,27.18,28.94,40750,46820,51780,56530,60190,,,
MI,11460,"Ann Arbor, MI",51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",,150,29.2,14.49,30150,2.3,10.60,11.85,13.19,17.25,21.27,22050,24650,27440,35880,44240,,,
MI,11460,"Ann Arbor, MI",51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,800,21.7,16.14,33560,7.4,10.04,11.88,14.18,19.21,26.67,20870,24710,29500,39960,55470,,,
MI,11460,"Ann Arbor, MI",51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,310,10.5,22.46,46710,7.7,10.32,18.78,23.11,27.95,32.67,21470,39060,48060,58140,67960,,,
MI,11460,"Ann Arbor, MI",51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",,260,33.9,15.62,32490,20.3,8.74,9.78,12.36,23.88,27.10,18180,20340,25710,49670,56360,,,
MI,11460,"Ann Arbor, MI",51-4121,"Welders, cutters, solderers, and brazers",,140,19.9,26.45,55010,3.1,14.57,24.17,28.51,32.18,35.00,30300,50280,59290,66940,72800,,,
MI,11460,"Ann Arbor, MI",51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",,120,35.8,20.91,43500,11.1,10.25,13.51,24.04,27.18,29.56,21320,28100,50000,56530,61490,,,
MI,11460,"Ann Arbor, MI",51-4199,"Metal workers and plastic workers, all other",,460,45.0,16.35,34020,5.9,11.61,14.22,15.67,17.13,24.52,24150,29570,32600,35640,51010,,,
MI,11460,"Ann Arbor, MI",51-5011,Bindery workers,,140,18.5,14.31,29760,4.3,11.01,12.04,13.56,16.78,19.63,22890,25040,28200,34900,40830,,,
MI,11460,"Ann Arbor, MI",51-5021,Job printers,,70,21.0,14.00,29130,5.2,9.86,11.86,13.25,16.43,20.09,20510,24670,27560,34180,41790,,,
MI,11460,"Ann Arbor, MI",51-5022,Prepress technicians and workers,,130,22.7,18.22,37890,6.4,12.61,14.88,17.41,21.74,25.47,26230,30950,36210,45230,52980,,,
MI,11460,"Ann Arbor, MI",51-5023,Printing machine operators,,460,22.0,17.14,35650,4.3,11.40,13.53,17.81,20.66,22.44,23700,28140,37050,42980,46670,,,
MI,11460,"Ann Arbor, MI",51-6011,Laundry and dry-cleaning workers,,150,25.0,11.74,24410,4.5,7.94,9.64,11.85,13.40,14.42,16520,20050,24650,27880,30000,,,
MI,11460,"Ann Arbor, MI",51-6021,"Pressers, textile, garment, and related materials",,70,23.0,11.94,24840,5.3,9.13,10.60,12.25,13.54,14.30,18990,22050,25490,28170,29750,,,
MI,11460,"Ann Arbor, MI",51-6052,"Tailors, dressmakers, and custom sewers",,**,**,13.27,27610,2.7,11.48,12.06,13.02,14.05,16.25,23870,25070,27080,29230,33810,,,
MI,11460,"Ann Arbor, MI",51-7011,Cabinetmakers and bench carpenters,,**,**,16.78,34900,3.0,9.95,13.21,17.95,20.82,22.55,20690,27480,37340,43310,46910,,,
MI,11460,"Ann Arbor, MI",51-8099,"Plant and system operators, all other",,50,40.3,20.10,41810,8.0,12.56,14.37,20.96,25.41,28.59,26130,29900,43600,52860,59470,,,
MI,11460,"Ann Arbor, MI",51-9023,"Mixing and blending machine setters, operators, and tenders",,50,9.6,16.85,35060,9.1,11.99,13.08,14.73,17.28,29.98,24940,27210,30630,35950,62360,,,
MI,11460,"Ann Arbor, MI",51-9061,"Inspectors, testers, sorters, samplers, and weighers",,1440,6.2,22.23,46250,5.6,9.41,16.61,24.75,27.60,30.12,19570,34540,51480,57400,62650,,,
MI,11460,"Ann Arbor, MI",51-9081,Dental laboratory technicians,,50,36.5,24.51,50970,5.3,12.15,13.68,20.25,26.39,59.61,25280,28450,42120,54890,123990,,,
MI,11460,"Ann Arbor, MI",51-9083,Ophthalmic laboratory technicians,,100,18.3,18.58,38650,7.6,11.80,16.32,19.35,21.69,24.12,24540,33940,40240,45120,50160,,,
MI,11460,"Ann Arbor, MI",51-9121,"Coating, painting, and spraying machine setters, operators, and tenders",,80,21.7,17.28,35940,13.1,10.24,12.05,14.00,24.75,27.29,21310,25060,29120,51480,56750,,,
MI,11460,"Ann Arbor, MI",51-9198,Helpers--production workers,,360,35.3,9.92,20620,2.6,7.62,8.43,9.59,10.80,12.91,15850,17520,19940,22460,26850,,,
MI,11460,"Ann Arbor, MI",51-9199,"Production workers, all other",,610,26.5,25.13,52280,4.1,11.69,17.84,25.87,28.82,36.59,24310,37110,53820,59950,76100,,,
MI,11460,"Ann Arbor, MI",53-0000,Transportation and material moving occupations,major,9920,6.3,15.68,32610,3.2,7.72,10.12,13.80,20.21,26.40,16060,21060,28700,42040,54910,,,
MI,11460,"Ann Arbor, MI",53-1021,"First-line supervisors/managers of helpers, laborers, and material movers, hand",,220,14.3,23.10,48040,4.8,12.00,16.27,22.99,29.89,34.51,24950,33840,47820,62170,71770,,,
MI,11460,"Ann Arbor, MI",53-1031,First-line supervisors/managers of transportation and material-moving machine and vehicle operators,,200,15.5,25.81,53680,2.0,17.17,22.30,25.84,30.33,34.19,35710,46380,53750,63080,71120,,,
MI,11460,"Ann Arbor, MI",53-3021,"Bus drivers, transit and intercity",,420,21.1,14.63,30430,9.0,9.45,10.39,13.04,19.48,21.09,19650,21610,27130,40510,43860,,,
MI,11460,"Ann Arbor, MI",53-3022,"Bus drivers, school",,710,32.5,15.01,31220,4.9,11.14,12.57,14.67,17.08,18.93,23170,26140,30510,35530,39380,,,
MI,11460,"Ann Arbor, MI",53-3031,Driver/sales workers,,390,34.4,10.00,20810,14.5,5.60,6.07,6.85,11.27,19.91,11650,12630,14260,23430,41420,,,
MI,11460,"Ann Arbor, MI",53-3032,"Truck drivers, heavy and tractor-trailer",,1250,17.6,18.87,39240,3.4,12.60,14.94,18.67,22.47,26.14,26200,31070,38840,46750,54370,,,
MI,11460,"Ann Arbor, MI",53-3033,"Truck drivers, light or delivery services",,1230,7.6,16.88,35100,5.7,9.24,12.59,15.91,20.67,26.86,19220,26180,33100,42980,55870,,,
MI,11460,"Ann Arbor, MI",53-3041,Taxi drivers and chauffeurs,,**,**,9.45,19650,3.9,7.26,8.03,9.21,10.52,12.54,15090,16690,19150,21880,26080,,,
MI,11460,"Ann Arbor, MI",53-6021,Parking lot attendants,,270,14.8,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
MI,11460,"Ann Arbor, MI",53-6099,"Transportation workers, all other",,**,**,15.38,31990,6.5,7.56,8.31,10.62,21.75,31.57,15730,17280,22100,45230,65660,,,
MI,11460,"Ann Arbor, MI",53-7051,Industrial truck and tractor operators,,530,8.3,20.85,43370,5.9,11.69,14.90,23.32,26.33,28.08,24310,31000,48500,54770,58410,,,
MI,11460,"Ann Arbor, MI",53-7061,Cleaners of vehicles and equipment,,510,17.9,13.11,27270,10.6,6.65,8.29,10.29,14.78,26.58,13840,17230,21390,30730,55290,,,
MI,11460,"Ann Arbor, MI",53-7062,"Laborers and freight, stock, and material movers, hand",,1700,12.6,13.08,27210,4.7,7.39,9.45,11.24,14.92,23.21,15380,19650,23380,31040,48280,,,
MI,11460,"Ann Arbor, MI",53-7064,"Packers and packagers, hand",,1090,29.0,11.45,23830,5.3,6.61,9.05,10.69,13.14,16.47,13760,18820,22230,27320,34250,,,
MI,11460,"Ann Arbor, MI",53-7081,Refuse and recyclable material collectors,,110,22.5,15.86,32980,11.8,8.24,12.94,15.68,17.67,21.67,17150,26920,32610,36750,45070,,,
MI,11460,"Ann Arbor, MI",53-7199,"Material moving workers, all other",,50,43.0,17.46,36320,12.8,8.03,9.43,16.67,20.69,29.49,16710,19610,34670,43040,61340,,,
NC,49180,"Winston-Salem, NC",00-0000,All Occupations,,212450,1.9,17.54,36480,2.0,7.23,9.35,13.81,20.76,31.11,15040,19450,28720,43190,64710,,,
NC,49180,"Winston-Salem, NC",11-0000,Management occupations,major,10000,3.2,44.10,91720,2.0,21.32,27.98,38.98,54.14,#,44350,58200,81080,112600,#,,,
NC,49180,"Winston-Salem, NC",11-1011,Chief executives,,210,12.9,83.06,172770,5.9,51.76,69.14,#,#,#,107650,143820,#,#,#,,,
NC,49180,"Winston-Salem, NC",11-1021,General and operations managers,,2640,5.2,51.86,107870,3.0,23.74,30.69,44.38,67.80,#,49370,63830,92310,141030,#,,,
NC,49180,"Winston-Salem, NC",11-2011,Advertising and promotions managers,,80,48.5,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
NC,49180,"Winston-Salem, NC",11-2021,Marketing managers,,340,8.9,47.18,98130,3.8,26.19,35.31,46.80,59.37,69.17,54480,73450,97350,123480,143870,,,
NC,49180,"Winston-Salem, NC",11-2022,Sales managers,,770,9.5,41.43,86180,3.5,19.15,26.35,37.75,52.26,69.58,39840,54810,78530,108700,144720,,,
NC,49180,"Winston-Salem, NC",11-2031,Public relations managers,,100,22.2,39.63,82420,5.7,17.86,26.05,37.22,46.55,69.47,37160,54170,77410,96820,144500,,,
NC,49180,"Winston-Salem, NC",11-3011,Administrative services managers,,260,8.4,33.99,70690,3.5,19.63,25.12,32.90,41.70,48.19,40830,52250,68430,86730,100240,,,
NC,49180,"Winston-Salem, NC",11-3021,Computer and information systems managers,,610,16.0,45.50,94650,1.9,29.57,36.99,44.98,53.55,61.77,61500,76940,93560,111380,128480,,,
NC,49180,"Winston-Salem, NC",11-3031,Financial managers,,1250,8.8,44.19,91910,4.0,24.10,29.21,38.16,54.45,#,50120,60750,79370,113270,#,,,
NC,49180,"Winston-Salem, NC",11-3041,Compensation and benefits managers,,140,5.6,45.68,95010,4.9,25.54,32.83,39.34,53.07,#,53120,68290,81830,110380,#,,,
NC,49180,"Winston-Salem, NC",11-3042,Training and development managers,,50,25.3,41.94,87240,7.4,25.30,29.30,40.33,50.93,57.10,52630,60950,83890,105930,118760,,,
NC,49180,"Winston-Salem, NC",11-3049,"Human resources managers, all other",,80,16.2,45.34,94310,6.5,28.01,32.55,41.22,52.04,#,58260,67700,85740,108240,#,,,
NC,49180,"Winston-Salem, NC",11-3051,Industrial production managers,,520,13.0,41.34,85990,2.4,25.64,32.07,39.89,45.91,62.08,53320,66710,82980,95500,129130,,,
NC,49180,"Winston-Salem, NC",11-3061,Purchasing managers,,160,15.2,38.88,80870,2.1,25.50,31.14,38.02,47.37,54.97,53050,64780,79070,98530,114350,,,
NC,49180,"Winston-Salem, NC",11-3071,"Transportation, storage, and distribution managers",,170,7.9,38.92,80960,4.4,21.09,26.85,37.81,46.14,57.49,43880,55850,78650,95960,119580,,,
NC,49180,"Winston-Salem, NC",11-9021,Construction managers,,230,17.8,35.02,72840,4.1,18.37,24.35,34.69,44.37,52.03,38210,50650,72160,92280,108220,,,
NC,49180,"Winston-Salem, NC",11-9031,"Education administrators, preschool and child care center/program",,**,**,17.21,35790,4.5,12.86,13.83,15.43,20.54,23.01,26760,28770,32100,42730,47860,,,
NC,49180,"Winston-Salem, NC",11-9032,"Education administrators, elementary and secondary school",,360,13.9,*,68500,4.9,*,*,*,*,*,40280,49130,63060,80550,107520,True,,
NC,49180,"Winston-Salem, NC",11-9033,"Education administrators, postsecondary",,360,17.1,35.43,73690,5.4,19.53,23.82,30.18,42.18,55.99,40620,49550,62770,87740,116460,,,
NC,49180,"Winston-Salem, NC",11-9041,Engineering managers,,220,13.7,44.90,93390,2.4,29.18,37.31,44.21,52.71,60.07,60700,77600,91950,109640,124950,,,
NC,49180,"Winston-Salem, NC",11-9051,Food service managers,,230,22.6,21.50,44730,3.3,13.15,18.02,21.16,26.12,29.87,27340,37470,44020,54330,62130,,,
NC,49180,"Winston-Salem, NC",11-9081,Lodging managers,,60,15.5,20.81,43280,6.7,14.96,16.10,18.09,21.69,28.70,31120,33490,37630,45110,59690,,,
NC,49180,"Winston-Salem, NC",11-9111,Medical and health services managers,,380,5.0,40.23,83680,2.6,24.37,27.70,35.09,48.78,62.32,50690,57620,72990,101460,129630,,,
NC,49180,"Winston-Salem, NC",11-9141,"Property, real estate, and community association managers",,70,37.2,30.97,64410,16.4,19.47,21.08,23.98,41.16,56.89,40500,43850,49890,85600,118330,,,
NC,49180,"Winston-Salem, NC",11-9151,Social and community service managers,,130,18.7,24.19,50300,5.7,14.51,17.04,22.50,29.13,37.69,30180,35450,46800,60600,78400,,,
NC,49180,"Winston-Salem, NC",11-9199,"Managers, all other",,410,13.9,43.30,90050,3.8,25.04,29.85,38.32,51.13,#,52090,62090,79710,106350,#,,,
NC,49180,"Winston-Salem, NC",13-0000,Business and financial operations occupations,major,7660,3.9,24.44,50840,1.6,14.50,17.88,22.51,29.01,37.18,30160,37200,46820,60340,77330,,,
NC,49180,"Winston-Salem, NC",13-1022,"Wholesale and retail buyers, except farm products",,140,19.3,21.44,44600,8.2,12.69,14.87,17.59,24.15,31.68,26390,30930,36590,50240,65900,,,
NC,49180,"Winston-Salem, NC",13-1023,"Purchasing agents, except wholesale, retail, and farm products",,500,10.3,23.36,48600,2.0,16.13,18.88,22.42,27.22,32.68,33550,39260,46640,56620,67980,,,
NC,49180,"Winston-Salem, NC",13-1031,"Claims adjusters, examiners, and investigators",,680,11.8,22.53,46860,3.4,13.68,17.22,22.33,27.31,32.56,28450,35820,46440,56800,67720,,,
NC,49180,"Winston-Salem, NC",13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,140,4.4,23.89,49690,3.9,13.98,16.69,21.89,29.23,36.95,29080,34720,45540,60800,76860,,,
NC,49180,"Winston-Salem, NC",13-1051,Cost estimators,,210,15.2,22.03,45820,2.9,12.74,16.78,21.08,27.15,33.69,26500,34910,43840,56480,70070,,,
NC,49180,"Winston-Salem, NC",13-1071,"Employment, recruitment, and placement specialists",,230,11.3,22.00,45760,4.9,12.55,14.85,18.93,24.93,36.12,26100,30900,39380,51850,75120,,,
NC,49180,"Winston-Salem, NC",13-1072,"Compensation, benefits, and job analysis specialists",,330,4.5,22.64,47090,2.2,15.51,17.53,21.32,25.79,32.05,32250,36460,44340,53640,66670,,,
NC,49180,"Winston-Salem, NC",13-1073,Training and development specialists,,310,8.7,23.17,48200,3.5,14.68,17.54,21.70,29.58,34.16,30540,36470,45140,61520,71050,,,
NC,49180,"Winston-Salem, NC",13-1079,"Human resources, training, and labor relations specialists, all other",,130,21.1,25.08,52170,3.4,17.15,20.39,23.55,29.42,34.53,35680,42410,48980,61200,71820,,,
NC,49180,"Winston-Salem, NC",13-1081,Logisticians,,60,5.6,26.96,56080,4.4,18.15,20.54,25.60,32.35,40.71,37750,42720,53240,67280,84680,,,
NC,49180,"Winston-Salem, NC",13-1111,Management analysts,,440,15.7,29.14,60610,3.6,16.58,22.08,28.21,35.34,44.07,34490,45930,58690,73510,91670,,,
NC,49180,"Winston-Salem, NC",13-1121,Meeting and convention planners,,80,30.5,21.97,45690,13.4,13.62,15.47,17.87,21.62,27.72,28340,32180,37160,44970,57660,,,
NC,49180,"Winston-Salem, NC",13-1199,"Business operations specialists, all other",,1310,7.0,23.47,48820,3.6,14.25,16.66,20.69,26.96,37.45,29640,34640,43030,56080,77900,,,
NC,49180,"Winston-Salem, NC",13-2011,Accountants and auditors,,1030,11.4,25.08,52160,1.7,16.58,19.66,24.08,29.44,35.64,34480,40890,50080,61230,74130,,,
NC,49180,"Winston-Salem, NC",13-2021,Appraisers and assessors of real estate,,**,**,17.28,35940,2.5,11.57,13.48,16.35,19.87,24.48,24080,28050,34020,41330,50910,,,
NC,49180,"Winston-Salem, NC",13-2031,Budget analysts,,30,15.2,25.27,52550,3.1,18.16,21.93,25.77,29.20,33.04,37760,45620,53600,60740,68720,,,
NC,49180,"Winston-Salem, NC",13-2041,Credit analysts,,60,7.6,29.51,61380,8.1,17.78,19.77,25.12,35.58,51.29,36990,41120,52260,74010,106690,,,
NC,49180,"Winston-Salem, NC",13-2051,Financial analysts,,370,6.6,28.72,59740,2.0,19.63,23.26,27.77,33.58,39.41,40830,48370,57760,69840,81970,,,
NC,49180,"Winston-Salem, NC",13-2052,Personal financial advisors,,260,13.3,31.71,65960,6.3,18.87,21.55,28.01,40.81,48.40,39250,44830,58260,84880,100660,,,
NC,49180,"Winston-Salem, NC",13-2053,Insurance underwriters,,**,**,22.55,46910,16.6,13.10,15.14,18.47,25.18,38.22,27250,31490,38420,52370,79500,,,
NC,49180,"Winston-Salem, NC",13-2072,Loan officers,,660,18.4,25.90,53870,7.1,14.67,18.44,22.28,30.62,44.11,30510,38350,46350,63690,91750,,,
NC,49180,"Winston-Salem, NC",13-2081,"Tax examiners, collectors, and revenue agents",,60,0.9,21.78,45310,2.2,12.41,17.17,20.29,24.56,34.82,25800,35710,42200,51090,72420,,,
NC,49180,"Winston-Salem, NC",13-2099,"Financial specialists, all other",,200,14.2,25.76,53580,5.4,13.77,17.46,26.31,33.17,39.33,28640,36320,54730,68990,81810,,,
NC,49180,"Winston-Salem, NC",15-0000,Computer and mathematical occupations,major,4000,7.0,31.87,66290,3.2,17.21,22.92,31.04,40.15,47.08,35800,47670,64560,83520,97930,,,
NC,49180,"Winston-Salem, NC",15-1021,Computer programmers,,**,**,33.60,69890,2.9,20.84,25.50,31.61,40.11,46.88,43350,53050,65750,83430,97520,,,
NC,49180,"Winston-Salem, NC",15-1031,"Computer software engineers, applications",,780,19.9,41.62,86580,5.8,29.22,34.24,40.68,47.87,57.35,60780,71220,84610,99560,119290,,,
NC,49180,"Winston-Salem, NC",15-1032,"Computer software engineers, systems software",,140,23.2,32.18,66930,2.3,24.11,26.50,30.71,37.30,44.73,50150,55110,63880,77590,93040,,,
NC,49180,"Winston-Salem, NC",15-1041,Computer support specialists,,740,11.6,22.44,46680,5.2,14.14,16.47,20.19,26.28,35.17,29400,34250,41990,54660,73150,,,
NC,49180,"Winston-Salem, NC",15-1051,Computer systems analysts,,960,6.1,32.89,68420,2.6,20.90,26.00,32.53,40.25,45.74,43460,54080,67660,83720,95150,,,
NC,49180,"Winston-Salem, NC",15-1061,Database administrators,,180,10.8,32.61,67830,5.3,16.54,20.91,33.06,42.70,50.47,34410,43490,68770,88820,104980,,,
NC,49180,"Winston-Salem, NC",15-1071,Network and computer systems administrators,,370,9.5,28.48,59240,3.7,18.44,21.95,27.47,35.02,42.61,38360,45660,57140,72850,88620,,,
NC,49180,"Winston-Salem, NC",15-1081,Network systems and data communications analysts,,330,14.5,27.28,56740,4.0,13.95,19.42,27.06,34.74,41.95,29020,40400,56280,72260,87260,,,
NC,49180,"Winston-Salem, NC",17-0000,Architecture and engineering occupations,major,2710,7.5,26.79,55730,2.9,14.70,18.94,25.63,33.48,41.29,30570,39390,53310,69630,85880,,,
NC,49180,"Winston-Salem, NC",17-1011,"Architects, except landscape and naval",,110,18.6,24.54,51050,2.4,16.28,19.09,24.90,29.01,33.84,33870,39710,51790,60350,70390,,,
NC,49180,"Winston-Salem, NC",17-1022,Surveyors,,50,35.6,23.72,49340,11.3,10.70,18.87,22.75,30.52,34.37,22250,39260,47330,63470,71490,,,
NC,49180,"Winston-Salem, NC",17-2051,Civil engineers,,170,9.9,24.86,51710,11.4,15.70,17.37,23.91,30.11,37.03,32660,36130,49740,62620,77030,,,
NC,49180,"Winston-Salem, NC",17-2072,"Electronics engineers, except computer",,70,22.4,33.93,70580,2.0,25.87,29.25,34.35,38.56,43.52,53800,60840,71460,80210,90520,,,
NC,49180,"Winston-Salem, NC",17-2081,Environmental engineers,,50,16.7,28.93,60180,9.5,20.30,22.28,26.32,31.19,42.12,42220,46340,54740,64880,87610,,,
NC,49180,"Winston-Salem, NC",17-2112,Industrial engineers,,550,9.5,33.35,69370,3.1,21.01,26.48,32.40,38.61,51.83,43690,55070,67390,80310,107810,,,
NC,49180,"Winston-Salem, NC",17-2141,Mechanical engineers,,230,23.6,29.16,60650,3.9,17.32,23.17,27.89,34.30,42.18,36030,48200,58020,71340,87730,,,
NC,49180,"Winston-Salem, NC",17-3011,Architectural and civil drafters,,130,19.3,19.04,39610,3.5,12.80,15.79,18.66,22.19,26.74,26620,32850,38810,46160,55630,,,
NC,49180,"Winston-Salem, NC",17-3012,Electrical and electronics drafters,,30,29.2,21.66,45050,3.4,15.32,18.26,21.68,25.47,29.00,31860,37970,45090,52980,60330,,,
NC,49180,"Winston-Salem, NC",17-3022,Civil engineering technicians,,110,13.3,19.05,39630,1.8,14.79,16.52,19.10,21.89,23.89,30770,34360,39730,45540,49690,,,
NC,49180,"Winston-Salem, NC",17-3023,Electrical and electronic engineering technicians,,230,24.0,21.20,44090,3.8,15.80,18.57,21.35,24.01,26.93,32870,38630,44400,49940,56010,,,
NC,49180,"Winston-Salem, NC",17-3026,Industrial engineering technicians,,190,3.7,27.38,56960,5.7,14.06,17.97,24.23,36.62,45.81,29250,37370,50400,76180,95280,,,
NC,49180,"Winston-Salem, NC",17-3029,"Engineering technicians, except drafters, all other",,150,37.3,19.91,41410,6.3,11.91,13.30,18.46,26.29,32.30,24780,27660,38400,54670,67180,,,
NC,49180,"Winston-Salem, NC",17-3031,Surveying and mapping technicians,,130,5.8,12.54,26080,9.7,8.12,8.97,12.37,15.87,18.39,16900,18660,25730,33000,38260,,,
NC,49180,"Winston-Salem, NC",19-0000,"Life, physical, and social science occupations",major,1470,5.4,27.03,56220,4.0,15.42,18.94,24.07,31.91,44.07,32070,39390,50070,66370,91660,,,
NC,49180,"Winston-Salem, NC",19-2031,Chemists,,110,39.3,29.48,61320,5.1,17.48,21.34,27.49,36.78,44.45,36360,44380,57180,76500,92470,,,
NC,49180,"Winston-Salem, NC",19-3021,Market research analysts,,440,12.0,27.32,56820,3.2,18.77,21.42,25.28,31.20,40.49,39040,44560,52570,64890,84210,,,
NC,49180,"Winston-Salem, NC",19-3031,"Clinical, counseling, and school psychologists",,120,40.8,27.78,57790,17.8,13.86,21.48,24.46,27.38,42.14,28820,44670,50870,56960,87650,,,
NC,49180,"Winston-Salem, NC",19-4099,"Life, physical, and social science technicians, all other",,50,45.5,15.08,31360,6.1,10.50,12.35,15.15,17.26,19.23,21830,25690,31510,35900,39990,,,
NC,49180,"Winston-Salem, NC",21-0000,Community and social services occupations,major,2440,9.3,16.75,34840,3.7,10.21,12.02,15.79,20.19,25.42,21240,25010,32840,42000,52860,,,
